dataset,model,layer,checkpoint,seed,gauge_seed,trial,gauge_type,condition_number,d_out,d_in,R,r,normalized_rank,alpha,spectrum,full_update_error,dense_optimal_error,sp_plus_dense_error_gap,compact_path_no_dense_intermediate,method,broadcast_error,excess_error,numerical_checks_passed
synthetic,structured_low_rank_update,aggregate,N/A,42,10092,50,orthogonal,1.0000000000000004e+00,128,96,16,11,6.8750000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.7494099271328354e-16,1.2164403439644761e-02,3.4694469519536142e-18,True,SP+ (compact QR),1.2164403439644764e-02,3.4694469519536142e-18,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10092,50,orthogonal,1.0000000000000004e+00,128,96,16,12,7.5000000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.7494099271328354e-16,8.0602818363308300e-03,0.0000000000000000e+00,True,RBLA prefix,2.6298579568607428e-01,2.5492551384974343e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10092,50,orthogonal,1.0000000000000004e+00,128,96,16,12,7.5000000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.7494099271328354e-16,8.0602818363308300e-03,0.0000000000000000e+00,True,SP+ (compact QR),8.0602818363308300e-03,0.0000000000000000e+00,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10092,50,orthogonal,1.0000000000000004e+00,128,96,16,13,8.1250000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.7494099271328354e-16,5.2603979727656102e-03,4.3368086899420177e-18,True,RBLA prefix,2.5479112376625168e-01,2.4953072579348606e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10092,50,orthogonal,1.0000000000000004e+00,128,96,16,13,8.1250000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.7494099271328354e-16,5.2603979727656102e-03,4.3368086899420177e-18,True,SP+ (compact QR),5.2603979727656059e-03,-4.3368086899420177e-18,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10092,50,orthogonal,1.0000000000000004e+00,128,96,16,14,8.7500000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.7494099271328354e-16,3.3035516680093259e-03,2.6020852139652106e-18,True,RBLA prefix,1.3973825212509550e-01,1.3643470045708617e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10092,50,orthogonal,1.0000000000000004e+00,128,96,16,14,8.7500000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.7494099271328354e-16,3.3035516680093259e-03,2.6020852139652106e-18,True,SP+ (compact QR),3.3035516680093233e-03,-2.6020852139652106e-18,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10092,50,orthogonal,1.0000000000000004e+00,128,96,16,15,9.3750000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.7494099271328354e-16,1.8394154294842033e-03,4.3368086899420177e-18,True,RBLA prefix,4.5574450309435230e-02,4.3735034879951028e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10092,50,orthogonal,1.0000000000000004e+00,128,96,16,15,9.3750000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.7494099271328354e-16,1.8394154294842033e-03,4.3368086899420177e-18,True,SP+ (compact QR),1.8394154294841989e-03,-4.3368086899420177e-18,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10092,50,orthogonal,1.0000000000000004e+00,128,96,16,16,1.0000000000000000e+00,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.7494099271328354e-16,4.5415612934589190e-16,7.5637273002189997e-16,True,RBLA prefix,3.7926856408526949e-16,-7.4887565260622401e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10092,50,orthogonal,1.0000000000000004e+00,128,96,16,16,1.0000000000000000e+00,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.7494099271328354e-16,4.5415612934589190e-16,7.5637273002189997e-16,True,SP+ (compact QR),1.2105288593677919e-15,7.5637273002189997e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,1,6.2500000000000000e-02,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,6.7031891203779426e-01,0.0000000000000000e+00,True,RBLA prefix,9.5053956401874540e-01,2.8022065198095114e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,1,6.2500000000000000e-02,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,6.7031891203779426e-01,0.0000000000000000e+00,True,SP+ (compact QR),6.7031891203779426e-01,0.0000000000000000e+00,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,2,1.2500000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,4.4932651224512632e-01,1.6653345369377348e-16,True,RBLA prefix,8.6726589003720467e-01,4.1793937779207835e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,2,1.2500000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,4.4932651224512632e-01,1.6653345369377348e-16,True,SP+ (compact QR),4.4932651224512615e-01,-1.6653345369377348e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,3,1.8750000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,3.0119004459235926e-01,1.6653345369377348e-16,True,RBLA prefix,8.2621573775556090e-01,5.2502569316320158e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,3,1.8750000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,3.0119004459235926e-01,1.6653345369377348e-16,True,SP+ (compact QR),3.0119004459235910e-01,-1.6653345369377348e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,4,2.5000000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,2.0188995946717531e-01,0.0000000000000000e+00,True,RBLA prefix,7.9975964078552153e-01,5.9786968131834617e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,4,2.5000000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,2.0188995946717531e-01,0.0000000000000000e+00,True,SP+ (compact QR),2.0188995946717531e-01,0.0000000000000000e+00,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,5,3.1250000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,1.3532526990179386e-01,2.7755575615628914e-17,True,RBLA prefix,7.2979413131954340e-01,5.9446886141774957e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,5,3.1250000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,1.3532526990179386e-01,2.7755575615628914e-17,True,SP+ (compact QR),1.3532526990179383e-01,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,6,3.7500000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,9.0702860976645955e-02,2.7755575615628914e-17,True,RBLA prefix,7.2061762612189206e-01,6.2991476514524614e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,6,3.7500000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,9.0702860976645955e-02,2.7755575615628914e-17,True,SP+ (compact QR),9.0702860976645927e-02,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,7,4.3750000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,6.0787442332096181e-02,2.7755575615628914e-17,True,RBLA prefix,7.0747994576865547e-01,6.4669250343655926e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,7,4.3750000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,6.0787442332096181e-02,2.7755575615628914e-17,True,SP+ (compact QR),6.0787442332096153e-02,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,8,5.0000000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,4.0728381752463766e-02,2.7755575615628914e-17,True,RBLA prefix,6.8862079553232225e-01,6.4789241377985851e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,8,5.0000000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,4.0728381752463766e-02,2.7755575615628914e-17,True,SP+ (compact QR),4.0728381752463738e-02,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,9,5.6250000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,2.7273193603648049e-02,0.0000000000000000e+00,True,RBLA prefix,4.3503593589899953e-01,4.0776274229535148e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,9,5.6250000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,2.7273193603648049e-02,0.0000000000000000e+00,True,SP+ (compact QR),2.7273193603648049e-02,0.0000000000000000e+00,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,10,6.2500000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,1.8240141826399464e-02,3.4694469519536142e-18,True,RBLA prefix,4.2246446229464624e-01,4.0422432046824675e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,10,6.2500000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,1.8240141826399464e-02,3.4694469519536142e-18,True,SP+ (compact QR),1.8240141826399461e-02,-3.4694469519536142e-18,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,11,6.8750000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,1.2164403439644761e-02,1.7347234759768071e-18,True,RBLA prefix,3.4455784410086082e-01,3.3239344066121607e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,11,6.8750000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,1.2164403439644761e-02,1.7347234759768071e-18,True,SP+ (compact QR),1.2164403439644762e-02,1.7347234759768071e-18,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,12,7.5000000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,8.0602818363308300e-03,1.7347234759768071e-18,True,RBLA prefix,2.8467232258705488e-01,2.7661204075072404e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,12,7.5000000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,8.0602818363308300e-03,1.7347234759768071e-18,True,SP+ (compact QR),8.0602818363308317e-03,1.7347234759768071e-18,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,13,8.1250000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,5.2603979727656102e-03,2.6020852139652106e-18,True,RBLA prefix,2.4956507276672701e-01,2.4430467479396140e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,13,8.1250000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,5.2603979727656102e-03,2.6020852139652106e-18,True,SP+ (compact QR),5.2603979727656076e-03,-2.6020852139652106e-18,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,14,8.7500000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,3.3035516680093259e-03,2.1684043449710089e-18,True,RBLA prefix,1.8030738875127464e-01,1.7700383708326531e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,14,8.7500000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,3.3035516680093259e-03,2.1684043449710089e-18,True,SP+ (compact QR),3.3035516680093237e-03,-2.1684043449710089e-18,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,15,9.3750000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,1.8394154294842033e-03,3.9031278209478160e-18,True,RBLA prefix,1.1915703790964349e-01,1.1731762248015928e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,15,9.3750000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,1.8394154294842033e-03,3.9031278209478160e-18,True,SP+ (compact QR),1.8394154294841994e-03,-3.9031278209478160e-18,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,16,1.0000000000000000e+00,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,4.5415612934589190e-16,4.3187896663644434e-16,True,RBLA prefix,3.1809382754944690e-16,-1.3606230179644500e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10093,51,orthogonal,1.0000000000000009e+00,128,96,16,16,1.0000000000000000e+00,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.1688824596543487e-16,4.5415612934589190e-16,4.3187896663644434e-16,True,SP+ (compact QR),8.8603509598233623e-16,4.3187896663644434e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10094,52,orthogonal,1.0000000000000007e+00,128,96,16,1,6.2500000000000000e-02,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.6075494352528394e-16,6.7031891203779426e-01,0.0000000000000000e+00,True,RBLA prefix,9.7049775728860366e-01,3.0017884525080940e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10094,52,orthogonal,1.0000000000000007e+00,128,96,16,1,6.2500000000000000e-02,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.6075494352528394e-16,6.7031891203779426e-01,0.0000000000000000e+00,True,SP+ (compact QR),6.7031891203779426e-01,0.0000000000000000e+00,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10094,52,orthogonal,1.0000000000000007e+00,128,96,16,2,1.2500000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.6075494352528394e-16,4.4932651224512632e-01,2.2204460492503131e-16,True,RBLA prefix,8.6655472407534617e-01,4.1722821183021985e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10094,52,orthogonal,1.0000000000000007e+00,128,96,16,2,1.2500000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.6075494352528394e-16,4.4932651224512632e-01,2.2204460492503131e-16,True,SP+ (compact QR),4.4932651224512610e-01,-2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10094,52,orthogonal,1.0000000000000007e+00,128,96,16,3,1.8750000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.6075494352528394e-16,3.0119004459235926e-01,1.6653345369377348e-16,True,RBLA prefix,8.0527447392391038e-01,5.0408442933155118e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10094,52,orthogonal,1.0000000000000007e+00,128,96,16,3,1.8750000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.6075494352528394e-16,3.0119004459235926e-01,1.6653345369377348e-16,True,SP+ (compact QR),3.0119004459235910e-01,-1.6653345369377348e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10094,52,orthogonal,1.0000000000000007e+00,128,96,16,4,2.5000000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.6075494352528394e-16,2.0188995946717531e-01,0.0000000000000000e+00,True,RBLA prefix,7.5264298225774828e-01,5.5075302279057303e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10094,52,orthogonal,1.0000000000000007e+00,128,96,16,4,2.5000000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.6075494352528394e-16,2.0188995946717531e-01,0.0000000000000000e+00,True,SP+ (compact QR),2.0188995946717531e-01,0.0000000000000000e+00,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10094,52,orthogonal,1.0000000000000007e+00,128,96,16,5,3.1250000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.6075494352528394e-16,1.3532526990179386e-01,2.7755575615628914e-17,True,RBLA prefix,7.0453881540759711e-01,5.6921354550580328e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10094,52,orthogonal,1.0000000000000007e+00,128,96,16,5,3.1250000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.6075494352528394e-16,1.3532526990179386e-01,2.7755575615628914e-17,True,SP+ (compact QR),1.3532526990179383e-01,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10094,52,orthogonal,1.0000000000000007e+00,128,96,16,6,3.7500000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.6075494352528394e-16,9.0702860976645955e-02,2.7755575615628914e-17,True,RBLA prefix,5.7193680229827437e-01,4.8123394132162844e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10094,52,orthogonal,1.0000000000000007e+00,128,96,16,6,3.7500000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.6075494352528394e-16,9.0702860976645955e-02,2.7755575615628914e-17,True,SP+ (compact QR),9.0702860976645927e-02,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10094,52,orthogonal,1.0000000000000007e+00,128,96,16,7,4.3750000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.6075494352528394e-16,6.0787442332096181e-02,2.0816681711721685e-17,True,RBLA prefix,5.2930007072201624e-01,4.6851262838992003e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10094,52,orthogonal,1.0000000000000007e+00,128,96,16,7,4.3750000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.6075494352528394e-16,6.0787442332096181e-02,2.0816681711721685e-17,True,SP+ (compact QR),6.0787442332096160e-02,-2.0816681711721685e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10094,52,orthogonal,1.0000000000000007e+00,128,96,16,8,5.0000000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.6075494352528394e-16,4.0728381752463766e-02,3.4694469519536142e-17,True,RBLA prefix,4.8895503939701584e-01,4.4822665764455205e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10094,52,orthogonal,1.0000000000000007e+00,128,96,16,8,5.0000000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.6075494352528394e-16,4.0728381752463766e-02,3.4694469519536142e-17,True,SP+ (compact QR),4.0728381752463731e-02,-3.4694469519536142e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10094,52,orthogonal,1.0000000000000007e+00,128,96,16,9,5.6250000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.6075494352528394e-16,2.7273193603648049e-02,6.9388939039072284e-18,True,RBLA prefix,4.7924419503865129e-01,4.5197100143500324e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10094,52,orthogonal,1.0000000000000007e+00,128,96,16,9,5.6250000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.6075494352528394e-16,2.7273193603648049e-02,6.9388939039072284e-18,True,SP+ (compact QR),2.7273193603648042e-02,-6.9388939039072284e-18,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10094,52,orthogonal,1.0000000000000007e+00,128,96,16,10,6.2500000000000000e-01,6.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.6075494352528394e-16,1.8240141826399464e-02,3.4694469519536142e-18,True,RBLA prefix,4.2986461165556150e-01,4.1162446982916201e-01,True
