condition,alpha,rho,round,rank_ratio,client_index,weight,raw_residual,optimal_residual,spmi_abs,spmi_rel,layer_ranks,raw_loss,raw_accuracy,plus_loss,plus_accuracy
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,2,0.9,4,0.11101666666666667,5.085162501133375e-05,9.183494324422463e-10,0.02971594688820054,0.9999819406079503,"{""_fc1.lora_A"": 144, ""_fc2.lora_A"": 144, ""_fc3.lora_A"": 10}",2.278820724487305,0.1625,2.278815444946289,0.1625
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,2,0.5,5,0.08891666666666667,0.00023691407775581103,8.971719977099349e-08,0.1383945392717225,0.9996213091234558,"{""_fc1.lora_A"": 80, ""_fc2.lora_A"": 80, ""_fc3.lora_A"": 10}",2.2788126525878907,0.1625,2.278758743286133,0.163
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,2,0.6,6,0.066,0.0001801350509834033,3.609483419506192e-08,0.1052455583583846,0.9997996234825037,"{""_fc1.lora_A"": 96, ""_fc2.lora_A"": 96, ""_fc3.lora_A"": 10}",2.278814041137695,0.1625,2.278780075073242,0.163
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,2,0.7,7,0.16628333333333334,0.0001310116384897493,1.3801466811255899e-08,0.07655202892901604,0.9998946546507597,"{""_fc1.lora_A"": 112, ""_fc2.lora_A"": 112, ""_fc3.lora_A"": 10}",2.2788155517578126,0.1625,2.2787952728271486,0.1625
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,2,0.2,8,0.05575,0.00042956743306906634,1.495377172577656e-06,0.250155156385928,0.9965188767642513,"{""_fc1.lora_A"": 32, ""_fc2.lora_A"": 32, ""_fc3.lora_A"": 10}",2.278801239013672,0.1625,2.27856884765625,0.1635
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,2,0.3,9,0.1514,0.0003584938916425507,5.424645801668878e-07,0.20917832402731992,0.9984868233662744,"{""_fc1.lora_A"": 48, ""_fc2.lora_A"": 48, ""_fc3.lora_A"": 10}",2.278805938720703,0.163,2.2786742706298826,0.163
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,3,0.1,0,0.06331666666666666,0.0011829126800168058,1.263979326821999e-05,0.29592337799868007,0.9893146861287847,"{""_fc1.lora_A"": 16, ""_fc2.lora_A"": 16, ""_fc3.lora_A"": 10}",2.2745012969970704,0.175,2.27367529296875,0.178
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,3,1.0,1,0.15005,0.0,0.0,0.0,0.0,"{""_fc1.lora_A"": 160, ""_fc2.lora_A"": 160, ""_fc3.lora_A"": 10}",2.2745307159423827,0.175,2.2745307159423827,0.175
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,3,0.8,2,0.07073333333333333,0.0002139441453055163,9.967205093290424e-09,0.05409689087879309,0.999953412115676,"{""_fc1.lora_A"": 128, ""_fc2.lora_A"": 128, ""_fc3.lora_A"": 10}",2.274524703979492,0.175,2.2745067443847655,0.175
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,3,0.4,3,0.07653333333333333,0.0006550084680708214,4.823087082301308e-07,0.16550805736020738,0.9992636603467882,"{""_fc1.lora_A"": 64, ""_fc2.lora_A"": 64, ""_fc3.lora_A"": 10}",2.274510055541992,0.175,2.274386703491211,0.176
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,3,0.9,4,0.11101666666666667,0.00011339332346197989,2.064457042051683e-09,0.02867290593520623,0.9999817938395399,"{""_fc1.lora_A"": 144, ""_fc2.lora_A"": 144, ""_fc3.lora_A"": 10}",2.2745280151367187,0.175,2.274519989013672,0.175
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,3,0.5,5,0.08891666666666667,0.0005294150421939523,2.0126631144774158e-07,0.13382069260588755,0.9996198326541428,"{""_fc1.lora_A"": 80, ""_fc2.lora_A"": 80, ""_fc3.lora_A"": 10}",2.2745156707763674,0.175,2.274434844970703,0.176
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,3,0.6,6,0.066,0.00040222016345044085,8.118841500151179e-08,0.10168767068341028,0.9997981493162724,"{""_fc1.lora_A"": 96, ""_fc2.lora_A"": 96, ""_fc3.lora_A"": 10}",2.274517578125,0.175,2.274466796875,0.1755
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,3,0.7,7,0.16628333333333334,0.00029260028788557254,3.1081551658899186e-08,0.0739810934843306,0.9998937747058163,"{""_fc1.lora_A"": 112, ""_fc2.lora_A"": 112, ""_fc3.lora_A"": 10}",2.274520034790039,0.175,2.2744896240234374,0.1755
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,3,0.2,8,0.05575,0.0009621712493287024,3.3513640070216038e-06,0.24245389478775062,0.9965168736756997,"{""_fc1.lora_A"": 32, ""_fc2.lora_A"": 32, ""_fc3.lora_A"": 10}",2.2744976348876955,0.175,2.274147842407227,0.1765
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,3,0.3,9,0.1514,0.000801587079982653,1.2173395665334257e-06,0.20238708416966666,0.998481338338737,"{""_fc1.lora_A"": 48, ""_fc2.lora_A"": 48, ""_fc3.lora_A"": 10}",2.274505065917969,0.1755,2.2743070068359375,0.176
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,4,0.1,0,0.06331666666666666,0.002102126107201243,2.234141160281337e-05,0.2852235722942191,0.989371992704777,"{""_fc1.lora_A"": 16, ""_fc2.lora_A"": 16, ""_fc3.lora_A"": 10}",2.2701785736083986,0.195,2.2690690002441407,0.1975
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,4,1.0,1,0.15005,0.0,0.0,0.0,0.0,"{""_fc1.lora_A"": 160, ""_fc2.lora_A"": 160, ""_fc3.lora_A"": 10}",2.270219268798828,0.195,2.270219268798828,0.195
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,4,0.8,2,0.07073333333333333,0.00037799000336443897,1.7698980921639294e-08,0.051835466965740346,0.9999531760608373,"{""_fc1.lora_A"": 128, ""_fc2.lora_A"": 128, ""_fc3.lora_A"": 10}",2.2702110900878907,0.195,2.2701871643066407,0.195
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,4,0.4,3,0.07653333333333333,0.001160174927391819,8.537224018135375e-07,0.15899036867782293,0.9992641433790223,"{""_fc1.lora_A"": 64, ""_fc2.lora_A"": 64, ""_fc3.lora_A"": 10}",2.2701910705566406,0.1945,2.270025817871094,0.1955
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,4,0.9,4,0.11101666666666667,0.00020048374703535342,3.6632529459481586e-09,0.027494021756809477,0.9999817279305674,"{""_fc1.lora_A"": 144, ""_fc2.lora_A"": 144, ""_fc3.lora_A"": 10}",2.270215621948242,0.195,2.2702049407958986,0.195
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,4,0.5,5,0.08891666666666667,0.000937456898649092,3.5633094005184597e-07,0.12851482756199728,0.9996198961887578,"{""_fc1.lora_A"": 80, ""_fc2.lora_A"": 80, ""_fc3.lora_A"": 10}",2.270198638916016,0.195,2.2700902862548826,0.1955
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,4,0.6,6,0.066,0.0007117534397063966,1.4410671460691052e-07,0.0975907537272379,0.9997975328160461,"{""_fc1.lora_A"": 96, ""_fc2.lora_A"": 96, ""_fc3.lora_A"": 10}",2.2702013702392576,0.195,2.27013330078125,0.1955
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,4,0.7,7,0.16628333333333334,0.0005177797769081852,5.520247916084827e-08,0.07100122089352208,0.999893386181495,"{""_fc1.lora_A"": 112, ""_fc2.lora_A"": 112, ""_fc3.lora_A"": 10}",2.2702049102783204,0.195,2.2701639404296876,0.195
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,4,0.2,8,0.05575,0.0017071661607388766,5.92907688220394e-06,0.23330920715203216,0.9965269479804838,"{""_fc1.lora_A"": 32, ""_fc2.lora_A"": 32, ""_fc3.lora_A"": 10}",2.270173599243164,0.195,2.2697044372558595,0.1965
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,4,0.3,9,0.1514,0.0014202216951478511,2.155835322753957e-06,0.1944748469126551,0.9984820430992434,"{""_fc1.lora_A"": 48, ""_fc2.lora_A"": 48, ""_fc3.lora_A"": 10}",2.270183837890625,0.1945,2.2699185485839846,0.196
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,5,0.1,0,0.06331666666666666,0.003288212014353525,3.468489247595656e-05,0.2725027723354594,0.9894517469297747,"{""_fc1.lora_A"": 16, ""_fc2.lora_A"": 16, ""_fc3.lora_A"": 10}",2.2658519439697264,0.2085,2.26445329284668,0.212
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,5,1.0,1,0.15005,0.0,0.0,0.0,0.0,"{""_fc1.lora_A"": 160, ""_fc2.lora_A"": 160, ""_fc3.lora_A"": 10}",2.2659039611816407,0.2085,2.265903991699219,0.2085
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,5,0.8,2,0.07073333333333333,0.0005886278986711958,2.7608694929870888e-08,0.04929887005934218,0.9999530965233008,"{""_fc1.lora_A"": 128, ""_fc2.lora_A"": 128, ""_fc3.lora_A"": 10}",2.2658934936523436,0.2085,2.26586328125,0.2085
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,5,0.4,3,0.07653333333333333,0.0018098639893615355,1.3278180559725986e-06,0.151475952739351,0.9992663437342377,"{""_fc1.lora_A"": 64, ""_fc2.lora_A"": 64, ""_fc3.lora_A"": 10}",2.265867950439453,0.2085,2.265659866333008,0.2085
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,5,0.9,4,0.11101666666666667,0.00031242212877568036,5.72604737465176e-09,0.026166782288080254,0.9999816720813053,"{""_fc1.lora_A"": 144, ""_fc2.lora_A"": 144, ""_fc3.lora_A"": 10}",2.2658992462158203,0.2085,2.265885925292969,0.2085
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,5,0.5,5,0.08891666666666667,0.0014621476612534762,5.542497148659459e-07,0.12241737712690905,0.9996209345132824,"{""_fc1.lora_A"": 80, ""_fc2.lora_A"": 80, ""_fc3.lora_A"": 10}",2.265877716064453,0.2085,2.2657412872314455,0.2085
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,5,0.6,6,0.066,0.001109651693748972,2.2447960376263824e-07,0.09292130670314155,0.9997977026439674,"{""_fc1.lora_A"": 96, ""_fc2.lora_A"": 96, ""_fc3.lora_A"": 10}",2.265881286621094,0.2085,2.2657955017089844,0.2085
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,5,0.7,7,0.16628333333333334,0.000807398049839563,8.608582105719376e-08,0.06761730887544325,0.9998933787106937,"{""_fc1.lora_A"": 112, ""_fc2.lora_A"": 112, ""_fc3.lora_A"": 10}",2.2658856964111327,0.2085,2.265834228515625,0.2085
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,5,0.2,8,0.05575,0.0026667701253648016,9.213771802554443e-06,0.22258657968878562,0.9965449696188966,"{""_fc1.lora_A"": 32, ""_fc2.lora_A"": 32, ""_fc3.lora_A"": 10}",2.265845275878906,0.2085,2.265254684448242,0.21
mnist_dirichlet_0_4_rho_pos05,0.4,0.5,5,0.3,9,0.1514,0.0022161371496196487,3.3528019737220373e-06,0.18533420707003304,0.998487096353988,"{""_fc1.lora_A"": 48, ""_fc2.lora_A"": 48, ""_fc3.lora_A"": 10}",2.2658586273193357,0.2085,2.265524505615234,0.2085
