"category","dataset","distribution","rank_distribution","method","source_file","archive_relative_path","sha256","copy_verified"
"dirichlet_main","mnist","alpha_0_8","mismatch","rbla_plus","mnist_dirichlet_0_8_rank_mismatch_rbla_plus_-train-20260801_033712-566723d9dc73bf42.csv","01_dirichlet_main\alpha_0_8\mnist\mismatch\mnist_dirichlet_0_8_rank_mismatch_rbla_plus_-train-20260801_033712-566723d9dc73bf42.csv","D66CB5F50ED26FCE3103CD14C0EB2B7057182633B298BBC06AE3FC73610FD5B0","True"
"dirichlet_main","mnist","alpha_0_8","mismatch","sp","mnist_dirichlet_0_8_rank_mismatch_sp_-train-20260801_035849-9e5bfe3f1651cffc.csv","01_dirichlet_main\alpha_0_8\mnist\mismatch\mnist_dirichlet_0_8_rank_mismatch_sp_-train-20260801_035849-9e5bfe3f1651cffc.csv","27FF8F56FBAFDECFA6164524F287C433FEF42C3D101ECA30030C1860DE9B4A64","True"
"dirichlet_main","mnist","alpha_0_8","mismatch","zeropadding","mnist_dirichlet_0_8_rank_mismatch_zeropadding_-train-20260801_042030-f349fd27173839af.csv","01_dirichlet_main\alpha_0_8\mnist\mismatch\mnist_dirichlet_0_8_rank_mismatch_zeropadding_-train-20260801_042030-f349fd27173839af.csv","059AB27FFB5725A45A5779DFD73D6FBD0A9FB77632F58841FD0CEBE44A9ACF37","True"
"double_imbalance","fmnist","double_imbalance","correct","rbla","fmnist_double_imbalance_rank_correct_rbla_-train-20260730_103019-16b4f5440ecf2322.csv","02_double_imbalance\fmnist\correct\fmnist_double_imbalance_rank_correct_rbla_-train-20260730_103019-16b4f5440ecf2322.csv","68AE4814F2EB212FC38EE20BDAE34B560CC8B2B697F880FAE0F31E6705F89164","True"
"double_imbalance","fmnist","double_imbalance","correct","rbla_plus","fmnist_double_imbalance_rank_correct_rbla_plus_-train-20260730_105154-05c300282a7964df.csv","02_double_imbalance\fmnist\correct\fmnist_double_imbalance_rank_correct_rbla_plus_-train-20260730_105154-05c300282a7964df.csv","937B463355E0F671727B9B8898321A6687ABA79F3E60ABCC9C01D991C15BC9FB","True"
"double_imbalance","fmnist","double_imbalance","correct","sp","fmnist_double_imbalance_rank_correct_sp_-train-20260730_111327-fd654d3430efb0c5.csv","02_double_imbalance\fmnist\correct\fmnist_double_imbalance_rank_correct_sp_-train-20260730_111327-fd654d3430efb0c5.csv","4B38262D41B80915A4F68BF744284963F638518C47289745EF2EDF8B1774CB2E","True"
"double_imbalance","fmnist","double_imbalance","correct","zeropadding","fmnist_double_imbalance_rank_correct_zeropadding_-train-20260730_113459-c3d9e362a5501902.csv","02_double_imbalance\fmnist\correct\fmnist_double_imbalance_rank_correct_zeropadding_-train-20260730_113459-c3d9e362a5501902.csv","F806C243375A0FAFAA5782219CA8A9B01C39D48504E6B6C5A7CD560ACEAA336A","True"
"double_imbalance","fmnist","double_imbalance","medium","rbla","fmnist_double_imbalance_rank_medium_rbla_-train-20260730_115625-1caeb376590f5ea2.csv","02_double_imbalance\fmnist\medium\fmnist_double_imbalance_rank_medium_rbla_-train-20260730_115625-1caeb376590f5ea2.csv","4318C379BCAE5E787BEF303B62CB71C118F64831B59B0CC95AFC8765CC08A3D6","True"
"double_imbalance","fmnist","double_imbalance","medium","rbla_plus","fmnist_double_imbalance_rank_medium_rbla_plus_-train-20260730_121751-699d94ddfe53192c.csv","02_double_imbalance\fmnist\medium\fmnist_double_imbalance_rank_medium_rbla_plus_-train-20260730_121751-699d94ddfe53192c.csv","3FE653618FF687C68E9660DADDDE4BCFDD371CF83AA42F1C4A4A34BAC08D7E4A","True"
"double_imbalance","fmnist","double_imbalance","medium","sp","fmnist_double_imbalance_rank_medium_sp_-train-20260730_123911-565df075c5182240.csv","02_double_imbalance\fmnist\medium\fmnist_double_imbalance_rank_medium_sp_-train-20260730_123911-565df075c5182240.csv","7AFB9CFDA0787F16037BDC38DD359A6F562A3E16A197598DD950251F6DDA60D0","True"
"double_imbalance","fmnist","double_imbalance","medium","zeropadding","fmnist_double_imbalance_rank_medium_zeropadding_-train-20260730_130036-e473090718435285.csv","02_double_imbalance\fmnist\medium\fmnist_double_imbalance_rank_medium_zeropadding_-train-20260730_130036-e473090718435285.csv","D77BB618FDAAA2FEE19AF3BF22E9907288A8D8D7D0A886D82BE1D203AF567BEC","True"
"double_imbalance","fmnist","double_imbalance","mismatch","rbla","fmnist_double_imbalance_rank_mismatch_rbla_-train-20260730_195443-ab89420d9312ceae.csv","02_double_imbalance\fmnist\mismatch\fmnist_double_imbalance_rank_mismatch_rbla_-train-20260730_195443-ab89420d9312ceae.csv","18F30D6499F80AFAE3F1401479DBEDEC1F7AF9DA6ABE7ED9FC8930C8FF33C3D9","True"
"double_imbalance","fmnist","double_imbalance","mismatch","rbla_plus","fmnist_double_imbalance_rank_mismatch_rbla_plus_-train-20260730_201611-eb17782fb643ef89.csv","02_double_imbalance\fmnist\mismatch\fmnist_double_imbalance_rank_mismatch_rbla_plus_-train-20260730_201611-eb17782fb643ef89.csv","9C43A1CF2293EBC73F2B3FD3D4232222FAEF618D4088939DE4EB6F6C7994D96D","True"
"double_imbalance","fmnist","double_imbalance","mismatch","sp","fmnist_double_imbalance_rank_mismatch_sp_-train-20260730_203742-b38a934292f1ab72.csv","02_double_imbalance\fmnist\mismatch\fmnist_double_imbalance_rank_mismatch_sp_-train-20260730_203742-b38a934292f1ab72.csv","0A29F8B3C14EE3B4E56B4DA02CC192DE9543C05C9D21AED1BDD3585E63160785","True"
"double_imbalance","fmnist","double_imbalance","mismatch","zeropadding","fmnist_double_imbalance_rank_mismatch_zeropadding_-train-20260730_205904-d9c0a869acb95b2e.csv","02_double_imbalance\fmnist\mismatch\fmnist_double_imbalance_rank_mismatch_zeropadding_-train-20260730_205904-d9c0a869acb95b2e.csv","53E1B19C6D0F90ED947BD469397907222FF051BEB45EDAB978703695DE869AD8","True"
"double_imbalance","kmnist","double_imbalance","correct","rbla","kmnist_double_imbalance_rank_correct_rbla_-train-20260729_134127-16e6a248ef46c06d.csv","02_double_imbalance\kmnist\correct\kmnist_double_imbalance_rank_correct_rbla_-train-20260729_134127-16e6a248ef46c06d.csv","30F5645A06AC6CB3F5C5697296AD25AD7AC3DF33F586A3618AFF41FAB8466BDC","True"
"double_imbalance","kmnist","double_imbalance","correct","rbla_plus","kmnist_double_imbalance_rank_correct_rbla_plus_-train-20260729_140253-1e01466a7b82668c.csv","02_double_imbalance\kmnist\correct\kmnist_double_imbalance_rank_correct_rbla_plus_-train-20260729_140253-1e01466a7b82668c.csv","FBF1BE52288389D30074F36D001CD3EB09132EDF2A6087D2411FEB07E550C5CD","True"
"double_imbalance","kmnist","double_imbalance","correct","sp","kmnist_double_imbalance_rank_correct_sp_-train-20260729_142417-382db70e52d072a3.csv","02_double_imbalance\kmnist\correct\kmnist_double_imbalance_rank_correct_sp_-train-20260729_142417-382db70e52d072a3.csv","977396ADE55A00D7D555688FEC57FD9696028DCCC7DBBC839B481FB98B34D057","True"
"double_imbalance","kmnist","double_imbalance","correct","zeropadding","kmnist_double_imbalance_rank_correct_zeropadding_-train-20260729_144539-0f406a5faf0b0b45.csv","02_double_imbalance\kmnist\correct\kmnist_double_imbalance_rank_correct_zeropadding_-train-20260729_144539-0f406a5faf0b0b45.csv","07C27BE05D52730569AEE3ED5C831E95412E44A7287EE44EF3B1627D26104E70","True"
"double_imbalance","kmnist","double_imbalance","medium","rbla","kmnist_double_imbalance_rank_medium_rbla_-train-20260729_184618-0252127402e0db0e.csv","02_double_imbalance\kmnist\medium\kmnist_double_imbalance_rank_medium_rbla_-train-20260729_184618-0252127402e0db0e.csv","AA7CD78BE21D3A7D892A33EF7B0447E7099CF842EE7E326C8E024510BC82B9BD","True"
"double_imbalance","kmnist","double_imbalance","medium","rbla_plus","kmnist_double_imbalance_rank_medium_rbla_plus_-train-20260729_190735-f1df6f5e67ba8092.csv","02_double_imbalance\kmnist\medium\kmnist_double_imbalance_rank_medium_rbla_plus_-train-20260729_190735-f1df6f5e67ba8092.csv","7C3E6F5E34055BF492804B8733A2EE94E8E79C1C7BA8C2991D3FDD6D8318FF58","True"
"double_imbalance","kmnist","double_imbalance","medium","sp","kmnist_double_imbalance_rank_medium_sp_-train-20260729_192847-541042fdea6b2e3f.csv","02_double_imbalance\kmnist\medium\kmnist_double_imbalance_rank_medium_sp_-train-20260729_192847-541042fdea6b2e3f.csv","D8844CD4A67D166655DA95313F7CE7B0AECC80A1ADCC1C0D8B17FA8366CCC7F4","True"
"double_imbalance","kmnist","double_imbalance","medium","zeropadding","kmnist_double_imbalance_rank_medium_zeropadding_-train-20260729_195005-df4cd27685e8c0c5.csv","02_double_imbalance\kmnist\medium\kmnist_double_imbalance_rank_medium_zeropadding_-train-20260729_195005-df4cd27685e8c0c5.csv","2B83E64909D9F32939E8D44AAF4C8F17872FD32A2F63EE41C221F5BA03C55142","True"
"double_imbalance","kmnist","double_imbalance","mismatch","rbla","kmnist_double_imbalance_rank_mismatch_rbla_-train-20260729_083623-637b23d4916d21f2.csv","02_double_imbalance\kmnist\mismatch\kmnist_double_imbalance_rank_mismatch_rbla_-train-20260729_083623-637b23d4916d21f2.csv","DE249500EBA8E70F959E4FAE6F1F02D4B72A5410A1D5DE0C1181C8940B330EBE","True"
"double_imbalance","kmnist","double_imbalance","mismatch","rbla_plus","kmnist_double_imbalance_rank_mismatch_rbla_plus_-train-20260729_085748-7d9f190d955b2036.csv","02_double_imbalance\kmnist\mismatch\kmnist_double_imbalance_rank_mismatch_rbla_plus_-train-20260729_085748-7d9f190d955b2036.csv","7C0D8CFC778395E95065D5DF2B7E25556D4CAE96E86265454E698F95CE905AC1","True"
"double_imbalance","kmnist","double_imbalance","mismatch","sp","kmnist_double_imbalance_rank_mismatch_sp_-train-20260729_091925-4e77a659d9d3c162.csv","02_double_imbalance\kmnist\mismatch\kmnist_double_imbalance_rank_mismatch_sp_-train-20260729_091925-4e77a659d9d3c162.csv","C76AC7B6E30BAD20EE7152EF1ABF43EDBD2DAEDA8C76070CAD3D3EDF4FBF7337","True"
"double_imbalance","kmnist","double_imbalance","mismatch","zeropadding","kmnist_double_imbalance_rank_mismatch_zeropadding_-train-20260729_094047-6a91e3cb05a6ecfc.csv","02_double_imbalance\kmnist\mismatch\kmnist_double_imbalance_rank_mismatch_zeropadding_-train-20260729_094047-6a91e3cb05a6ecfc.csv","F120FC9A70F807EF0F593B7784A92AD94D0DC315F8A87DDA3CCD118A395C949C","True"
"double_imbalance","mnist","double_imbalance","correct","rbla","mnist_double_imbalance_rank_correct_rbla_-train-20260729_121647-34fc30dfe0953ae6.csv","02_double_imbalance\mnist\correct\mnist_double_imbalance_rank_correct_rbla_-train-20260729_121647-34fc30dfe0953ae6.csv","000CD55777D12135BEDAB1BFFF2A39B1F1EC802D878FE5A099F2D073A45AAE9B","True"
"double_imbalance","mnist","double_imbalance","correct","rbla_plus","mnist_double_imbalance_rank_correct_rbla_plus_-train-20260729_123753-a34db3564784bd6b.csv","02_double_imbalance\mnist\correct\mnist_double_imbalance_rank_correct_rbla_plus_-train-20260729_123753-a34db3564784bd6b.csv","6D74C88CAF06F43AA45B79616608C239559CB4B37D8503BC179B9EBAAD9E1D00","True"
"double_imbalance","mnist","double_imbalance","correct","sp","mnist_double_imbalance_rank_correct_sp_-train-20260729_125902-4fbda4dadeeba1aa.csv","02_double_imbalance\mnist\correct\mnist_double_imbalance_rank_correct_sp_-train-20260729_125902-4fbda4dadeeba1aa.csv","40169640B6AB9AA26F2FA4C220FC544DD95ABC815D2EECDD4C99965235495DFB","True"
"double_imbalance","mnist","double_imbalance","correct","zeropadding","mnist_double_imbalance_rank_correct_zeropadding_-train-20260729_132020-abcd56dfce7d7529.csv","02_double_imbalance\mnist\correct\mnist_double_imbalance_rank_correct_zeropadding_-train-20260729_132020-abcd56dfce7d7529.csv","84062FA46BF82602DEB483FD495BA5D800422DE0AB9C579EDBA1E77C71A75979","True"
"double_imbalance","mnist","double_imbalance","medium","rbla","mnist_double_imbalance_rank_medium_rbla_-train-20260729_172153-a99e0ba02691f02d.csv","02_double_imbalance\mnist\medium\mnist_double_imbalance_rank_medium_rbla_-train-20260729_172153-a99e0ba02691f02d.csv","C439B11306749B5D2EFCDCB6AC39B9350D106F4B0057E860430429CFE1268B5C","True"
"double_imbalance","mnist","double_imbalance","medium","rbla_plus","mnist_double_imbalance_rank_medium_rbla_plus_-train-20260729_174256-9b77e74c2597273e.csv","02_double_imbalance\mnist\medium\mnist_double_imbalance_rank_medium_rbla_plus_-train-20260729_174256-9b77e74c2597273e.csv","CB6CA30053F62EBB7ED515F411F118D6306EB26593EC67BC4057EE5AE8877628","True"
"double_imbalance","mnist","double_imbalance","medium","sp","mnist_double_imbalance_rank_medium_sp_-train-20260729_180409-c2aa63e4e856fb4e.csv","02_double_imbalance\mnist\medium\mnist_double_imbalance_rank_medium_sp_-train-20260729_180409-c2aa63e4e856fb4e.csv","F360660E2CC5FA7238EC616AC31B3642999338296B99CB94C557550F091EA31B","True"
"double_imbalance","mnist","double_imbalance","medium","zeropadding","mnist_double_imbalance_rank_medium_zeropadding_-train-20260729_182513-000cbfd6b213fb2a.csv","02_double_imbalance\mnist\medium\mnist_double_imbalance_rank_medium_zeropadding_-train-20260729_182513-000cbfd6b213fb2a.csv","BFD6211F51F5294CA907074C8D4A2B92B27900536CEDD49F39C93A39E4F88F18","True"
"double_imbalance","mnist","double_imbalance","mismatch","rbla","mnist_double_imbalance_rank_mismatch_rbla_-train-20260729_071131-ce2516059db1932a.csv","02_double_imbalance\mnist\mismatch\mnist_double_imbalance_rank_mismatch_rbla_-train-20260729_071131-ce2516059db1932a.csv","7998A856653D80811FFE9163666784DD343694F5EDC559880F6683ACF2A3603C","True"
"double_imbalance","mnist","double_imbalance","mismatch","rbla_plus","mnist_double_imbalance_rank_mismatch_rbla_plus_-train-20260729_073241-b38a0cf14832853e.csv","02_double_imbalance\mnist\mismatch\mnist_double_imbalance_rank_mismatch_rbla_plus_-train-20260729_073241-b38a0cf14832853e.csv","516A10347DD1737B235DBC8B679D1B08968BE119DC384C82A8903B3EFD07D838","True"
"double_imbalance","mnist","double_imbalance","mismatch","sp","mnist_double_imbalance_rank_mismatch_sp_-train-20260729_075352-61d4250a179c5196.csv","02_double_imbalance\mnist\mismatch\mnist_double_imbalance_rank_mismatch_sp_-train-20260729_075352-61d4250a179c5196.csv","77A1C0D3E437233B20E88B541765A3F8E377C2AD17AD04DBA502D610D8B63368","True"
"double_imbalance","mnist","double_imbalance","mismatch","zeropadding","mnist_double_imbalance_rank_mismatch_zeropadding_-train-20260729_081503-cec6b6661364e9d8.csv","02_double_imbalance\mnist\mismatch\mnist_double_imbalance_rank_mismatch_zeropadding_-train-20260729_081503-cec6b6661364e9d8.csv","77584A805D16D5F3B2EFA97FE204ECDFFC1F091157F3ADFC8292C6AC032A35FE","True"
"double_imbalance","qmnist","double_imbalance","correct","rbla","qmnist_double_imbalance_rank_correct_rbla_-train-20260729_150719-0fc3dda83cb8cb86.csv","02_double_imbalance\qmnist\correct\qmnist_double_imbalance_rank_correct_rbla_-train-20260729_150719-0fc3dda83cb8cb86.csv","EC60DCAC39E9BFEDB10905C92D9F13875E43FE169022EEA1B8C4CCEBBBD083E2","True"
"double_imbalance","qmnist","double_imbalance","correct","rbla_plus","qmnist_double_imbalance_rank_correct_rbla_plus_-train-20260729_154100-890cc02081af7eda.csv","02_double_imbalance\qmnist\correct\qmnist_double_imbalance_rank_correct_rbla_plus_-train-20260729_154100-890cc02081af7eda.csv","21293A30CE430DCA73FF670F8A129B0FE38020F95B3031482F84ACE528A543A6","True"
"double_imbalance","qmnist","double_imbalance","correct","sp","qmnist_double_imbalance_rank_correct_sp_-train-20260729_161435-5b3eacb0b095b7f6.csv","02_double_imbalance\qmnist\correct\qmnist_double_imbalance_rank_correct_sp_-train-20260729_161435-5b3eacb0b095b7f6.csv","6079A322168E34C4B2AE1A1EA89C6841FF11D58CB7884725DEE66632B6A08462","True"
"double_imbalance","qmnist","double_imbalance","correct","zeropadding","qmnist_double_imbalance_rank_correct_zeropadding_-train-20260729_164819-5b6481151f22a543.csv","02_double_imbalance\qmnist\correct\qmnist_double_imbalance_rank_correct_zeropadding_-train-20260729_164819-5b6481151f22a543.csv","BEC03F48D461E4AE6D9E91EC34B19A6FCDCA1D19006BE9655366A5045794262E","True"
"double_imbalance","qmnist","double_imbalance","medium","rbla","qmnist_double_imbalance_rank_medium_rbla_-train-20260729_201148-aa6a24013c90bff4.csv","02_double_imbalance\qmnist\medium\qmnist_double_imbalance_rank_medium_rbla_-train-20260729_201148-aa6a24013c90bff4.csv","A3D039925702AE606AF7C0261CDD36213946291CBCFB4B8053DC9A5429D0A6C5","True"
"double_imbalance","qmnist","double_imbalance","medium","rbla_plus","qmnist_double_imbalance_rank_medium_rbla_plus_-train-20260729_204519-551c678312a19a44.csv","02_double_imbalance\qmnist\medium\qmnist_double_imbalance_rank_medium_rbla_plus_-train-20260729_204519-551c678312a19a44.csv","604B5FC6F6C32547E6D000B11A80A6915BBA86DFECF5E62AD488754B51F4F1ED","True"
"double_imbalance","qmnist","double_imbalance","medium","sp","qmnist_double_imbalance_rank_medium_sp_-train-20260729_211847-1288665465d15b44.csv","02_double_imbalance\qmnist\medium\qmnist_double_imbalance_rank_medium_sp_-train-20260729_211847-1288665465d15b44.csv","095BF187428F25AAF078F88AC4AF25C7F02FD79392C247C895CDE6BF1315FC67","True"
"double_imbalance","qmnist","double_imbalance","medium","zeropadding","qmnist_double_imbalance_rank_medium_zeropadding_-train-20260729_215222-bfb59bbf634cd648.csv","02_double_imbalance\qmnist\medium\qmnist_double_imbalance_rank_medium_zeropadding_-train-20260729_215222-bfb59bbf634cd648.csv","548BA459FB7F54D8445F9DA96DAD6391B6089D11C82F5C85D396D45BADECF0B9","True"
"double_imbalance","qmnist","double_imbalance","mismatch","rbla","qmnist_double_imbalance_rank_mismatch_rbla_-train-20260729_100226-26232cabacc9f035.csv","02_double_imbalance\qmnist\mismatch\qmnist_double_imbalance_rank_mismatch_rbla_-train-20260729_100226-26232cabacc9f035.csv","1AA5B47D68577A84A557E87D3F0A4EFED6A686C81C0A7B53B8EC8ED93E66FEB1","True"
"double_imbalance","qmnist","double_imbalance","mismatch","rbla_plus","qmnist_double_imbalance_rank_mismatch_rbla_plus_-train-20260729_103611-6a8e24528ed30774.csv","02_double_imbalance\qmnist\mismatch\qmnist_double_imbalance_rank_mismatch_rbla_plus_-train-20260729_103611-6a8e24528ed30774.csv","2912A45252DDCA013E2603CDC522334578308346E9B4F2D868C270D73F37D473","True"
"double_imbalance","qmnist","double_imbalance","mismatch","sp","qmnist_double_imbalance_rank_mismatch_sp_-train-20260729_110949-4c22efacfd282f6a.csv","02_double_imbalance\qmnist\mismatch\qmnist_double_imbalance_rank_mismatch_sp_-train-20260729_110949-4c22efacfd282f6a.csv","78DE9DC1C679E3E7578FD171127407DF0863F475930563AE13582E67E59E0B5E","True"
"double_imbalance","qmnist","double_imbalance","mismatch","zeropadding","qmnist_double_imbalance_rank_mismatch_zeropadding_-train-20260729_114321-cf811ee9c09e036f.csv","02_double_imbalance\qmnist\mismatch\qmnist_double_imbalance_rank_mismatch_zeropadding_-train-20260729_114321-cf811ee9c09e036f.csv","D58AF09C14F66447314A27D67F2A6F7FEDE73AEBE93A99F2AEF43B69A5B425E1","True"
"legacy_momentum09","mnist","dirichlet","correct","rbla","mnist_dirichlet_correct_rbla_sgd_momentum09_-train-20260722_160603-cddb7629d505c642.csv","04_legacy_momentum09\dirichlet\correct\mnist_dirichlet_correct_rbla_sgd_momentum09_-train-20260722_160603-cddb7629d505c642.csv","0B8336D791E44E24037F8FB810A7E09A679608289488FCD36B60034926B8E888","True"
"legacy_momentum09","mnist","dirichlet","correct","sp","mnist_dirichlet_correct_sp_sgd_momentum09_-train-20260722_165501-9f09a63f805ca234.csv","04_legacy_momentum09\dirichlet\correct\mnist_dirichlet_correct_sp_sgd_momentum09_-train-20260722_165501-9f09a63f805ca234.csv","948F216D96A2715411B85008FAC3320D88EE6CC6639425C22AA1C3BC0171265E","True"
"legacy_momentum09","mnist","dirichlet","correct","sp_plus","mnist_dirichlet_correct_sp_plus_sgd_momentum09_-train-20260722_163021-7bb58aaf57a451d9.csv","04_legacy_momentum09\dirichlet\correct\mnist_dirichlet_correct_sp_plus_sgd_momentum09_-train-20260722_163021-7bb58aaf57a451d9.csv","3662B1271A3EDA7DEDB34F3DF6FFE42CDC9468760EA6C679BE2216DB663B5459","True"
"legacy_momentum09","mnist","dirichlet","correct","zeropadding","mnist_dirichlet_correct_zeropadding_sgd_momentum09_-train-20260722_165630-035bc537809ddb41.csv","04_legacy_momentum09\dirichlet\correct\mnist_dirichlet_correct_zeropadding_sgd_momentum09_-train-20260722_165630-035bc537809ddb41.csv","953B29B52CBE289046A200EC44639470E6BFF23F51533210CE5F5DAFA0241626","True"
"legacy_momentum09","mnist","dirichlet","mismatch","rbla","mnist_dirichlet_mismatch_rbla_sgd_momentum09_-train-20260722_172137-fc2c7cc4339ae271.csv","04_legacy_momentum09\dirichlet\mismatch\mnist_dirichlet_mismatch_rbla_sgd_momentum09_-train-20260722_172137-fc2c7cc4339ae271.csv","0A8D457DC34EB138DE2B6AD9F84D9E15231C64F8FD4BE14176E2B52B02FF2CC5","True"
"legacy_momentum09","mnist","dirichlet","mismatch","sp","mnist_dirichlet_mismatch_sp_sgd_momentum09_-train-20260722_181213-34bf4be76234f706.csv","04_legacy_momentum09\dirichlet\mismatch\mnist_dirichlet_mismatch_sp_sgd_momentum09_-train-20260722_181213-34bf4be76234f706.csv","2A9D7557A1F51E31E805B060BD205EEF2065BC79F01B9797162A5C0C268505DA","True"
"legacy_momentum09","mnist","dirichlet","mismatch","sp_plus","mnist_dirichlet_mismatch_sp_plus_sgd_momentum09_-train-20260722_174639-707ed74f95cca70c.csv","04_legacy_momentum09\dirichlet\mismatch\mnist_dirichlet_mismatch_sp_plus_sgd_momentum09_-train-20260722_174639-707ed74f95cca70c.csv","EB603CCA1984487173B6D802A7CB191B731F0EA1BA1BD6EBE4E5EE0AF0BDFCFA","True"
"legacy_momentum09","mnist","dirichlet","mismatch","zeropadding","mnist_dirichlet_mismatch_zeropadding_sgd_momentum09_-train-20260722_183835-65a895f5283c37f3.csv","04_legacy_momentum09\dirichlet\mismatch\mnist_dirichlet_mismatch_zeropadding_sgd_momentum09_-train-20260722_183835-65a895f5283c37f3.csv","4685D954C5B2A684A7333220F100CF87C5F771080882BB763DD7A6D8BF38241F","True"
"legacy_momentum09","mnist","double_imbalance","correct","rbla","mnist_double_imbalance_correct_rbla_sgd_momentum09_-train-20260722_190451-ee7fcf5aa0b7d220.csv","04_legacy_momentum09\double_imbalance\correct\mnist_double_imbalance_correct_rbla_sgd_momentum09_-train-20260722_190451-ee7fcf5aa0b7d220.csv","CD34E87E9FB94C42E9578DC50E27E1C89CD318E4B83C0762C280229E6B1351E1","True"
"legacy_momentum09","mnist","double_imbalance","correct","sp","mnist_double_imbalance_correct_sp_sgd_momentum09_-train-20260722_195632-12e69ee3c015ec20.csv","04_legacy_momentum09\double_imbalance\correct\mnist_double_imbalance_correct_sp_sgd_momentum09_-train-20260722_195632-12e69ee3c015ec20.csv","3DC8B32AF8113B19C92241F8256CD8FBB4083E1174EE41A566AAC03239A0F773","True"
"legacy_momentum09","mnist","double_imbalance","correct","sp_plus","mnist_double_imbalance_correct_sp_plus_sgd_momentum09_-train-20260722_193022-fa09a3a443d6e022.csv","04_legacy_momentum09\double_imbalance\correct\mnist_double_imbalance_correct_sp_plus_sgd_momentum09_-train-20260722_193022-fa09a3a443d6e022.csv","56D4866DDF4D758C1E7190DBB3480327B93BDA9A3820DAD7F5446410A94F86A7","True"
"legacy_momentum09","mnist","double_imbalance","correct","zeropadding","mnist_double_imbalance_correct_zeropadding_sgd_momentum09_-train-20260722_202239-115332a3e89021cf.csv","04_legacy_momentum09\double_imbalance\correct\mnist_double_imbalance_correct_zeropadding_sgd_momentum09_-train-20260722_202239-115332a3e89021cf.csv","B8A3FE176583F025CB55D111D87DFD607E8AB49509199667DBC9645E4C358EB9","True"
"legacy_momentum09","mnist","double_imbalance","mismatch","rbla","mnist_double_imbalance_mismatch_rbla_sgd_momentum09_-train-20260722_204757-dafa1cf0b05249f6.csv","04_legacy_momentum09\double_imbalance\mismatch\mnist_double_imbalance_mismatch_rbla_sgd_momentum09_-train-20260722_204757-dafa1cf0b05249f6.csv","742C1AFA739E1015A6415A7631BDCD3DF2430AD21512703DD26EFF4B7856D7AF","True"
"legacy_momentum09","mnist","double_imbalance","mismatch","sp","mnist_double_imbalance_mismatch_sp_sgd_momentum09_-train-20260723_031701-36997ef6cff5f932.csv","04_legacy_momentum09\double_imbalance\mismatch\mnist_double_imbalance_mismatch_sp_sgd_momentum09_-train-20260723_031701-36997ef6cff5f932.csv","FED0EECC84FFEB8AC6A848CA947E67FA0FB672E6FE6E0211D4B4255C5766261E","True"
"legacy_momentum09","mnist","double_imbalance","mismatch","sp_plus","mnist_double_imbalance_mismatch_sp_plus_sgd_momentum09_-train-20260722_214436-49b40d3637c24f82.csv","04_legacy_momentum09\double_imbalance\mismatch\mnist_double_imbalance_mismatch_sp_plus_sgd_momentum09_-train-20260722_214436-49b40d3637c24f82.csv","ACA9CB51A75B7A62890F758576E560C46B516AE75F36DA31A3E94852B2F7E651","True"
"legacy_momentum09","mnist","double_imbalance","mismatch","zeropadding","mnist_double_imbalance_mismatch_zeropadding_sgd_momentum09_-train-20260723_075732-a8692a52063f20c1.csv","04_legacy_momentum09\double_imbalance\mismatch\mnist_double_imbalance_mismatch_zeropadding_sgd_momentum09_-train-20260723_075732-a8692a52063f20c1.csv","359A4003B982C018B6C9E56DF9EAAA0F32E2434238A846445E368A9E1D52A0C6","True"
"legacy_momentum09","mnist","extreme","correct","rbla","mnist_extreme_correct_rbla_sgd_momentum09_-train-20260723_112957-e8368729389b92f2.csv","04_legacy_momentum09\extreme\correct\mnist_extreme_correct_rbla_sgd_momentum09_-train-20260723_112957-e8368729389b92f2.csv","4C3E7E796A7C2E2A1EBB08F32FD860525303D7A7CDC9CFD39F0245D790BBA820","True"
"legacy_momentum09","mnist","extreme","correct","sp","mnist_extreme_correct_sp_sgd_momentum09_-train-20260723_153712-14079b15478c9e9a.csv","04_legacy_momentum09\extreme\correct\mnist_extreme_correct_sp_sgd_momentum09_-train-20260723_153712-14079b15478c9e9a.csv","52A20578C04F139DF4EBA777805A2254CAC0AF20697D577446F9F87E35DEB9AE","True"
"legacy_momentum09","mnist","extreme","correct","sp_plus","mnist_extreme_correct_sp_plus_sgd_momentum09_-train-20260723_151352-07d4f28ad0c36f0f.csv","04_legacy_momentum09\extreme\correct\mnist_extreme_correct_sp_plus_sgd_momentum09_-train-20260723_151352-07d4f28ad0c36f0f.csv","47FF12431223129F9F29CC13E5F69B26B82C52B1FB7001A1A9787F5F19C1DA7D","True"
"legacy_momentum09","mnist","extreme","correct","zeropadding","mnist_extreme_correct_zeropadding_sgd_momentum09_-train-20260723_160101-d3498f6812b4f4c8.csv","04_legacy_momentum09\extreme\correct\mnist_extreme_correct_zeropadding_sgd_momentum09_-train-20260723_160101-d3498f6812b4f4c8.csv","D928A2345B1D2DA026C8059A07AAE6D38589BA602111C3EB6A446A60830D69C0","True"
"legacy_momentum09","mnist","extreme","mismatch","rbla","mnist_extreme_mismatch_rbla_sgd_momentum09_-train-20260723_162518-ea0eb79063a3cf06.csv","04_legacy_momentum09\extreme\mismatch\mnist_extreme_mismatch_rbla_sgd_momentum09_-train-20260723_162518-ea0eb79063a3cf06.csv","1BA5AA67A4EFF19055DC4CF11553A2A9ADAAEC1413D0C7D96DE72CC2E9DF0671","True"
