round,accuracy,loss,number_of_participated_clients,learning_rate,number_of_selected_clients,client_selection_round
34,0.9323999881744385,0.9331750273704529,10,0.01,10,1
35,0.9419000148773193,0.8953513503074646,10,0.01,10,1
36,0.9345999956130981,0.8979308605194092,10,0.01,10,1
37,0.9434000253677368,0.8626199960708618,10,0.01,10,1
38,0.9369999766349792,0.8637051582336426,10,0.01,10,1
39,0.9444000124931335,0.8309566378593445,10,0.01,10,1
40,0.9395999908447266,0.8304945230484009,10,0.01,10,1
41,0.9448999762535095,0.7999904751777649,10,0.01,10,1
42,0.9416000247001648,0.798881471157074,10,0.01,10,1
43,0.9463000297546387,0.7698325514793396,10,0.01,10,1
44,0.9434000253677368,0.7688000798225403,10,0.01,10,1
45,0.9476000070571899,0.7419154047966003,10,0.01,10,1
46,0.944100022315979,0.7408084273338318,10,0.01,10,1
47,0.9487000107765198,0.7161116003990173,10,0.01,10,1
48,0.9445000290870667,0.7145187258720398,10,0.01,10,1
49,0.9495000243186951,0.6916256546974182,10,0.01,10,1
50,0.9460999965667725,0.6899639368057251,10,0.01,10,1
51,0.949999988079071,0.6685956120491028,10,0.01,10,1
52,0.9470999836921692,0.6672461032867432,10,0.01,10,1
53,0.9502000212669373,0.6472963094711304,10,0.01,10,1
54,0.9473000168800354,0.6460245847702026,10,0.01,10,1
55,0.9503999948501587,0.6273564696311951,10,0.01,10,1
56,0.9476000070571899,0.6262772679328918,10,0.01,10,1
57,0.951200008392334,0.6087788939476013,10,0.01,10,1
58,0.9485999941825867,0.6077725291252136,10,0.01,10,1
59,0.9520000219345093,0.5916609764099121,10,0.01,10,1
60,0.9490000009536743,0.5908852815628052,10,0.01,10,1
61,0.953000009059906,0.5758844017982483,10,0.01,10,1
62,0.9501000046730042,0.5751024484634399,10,0.01,10,1
63,0.9534000158309937,0.561029314994812,10,0.01,10,1
64,0.9506999850273132,0.5602049231529236,10,0.01,10,1
65,0.9539999961853027,0.5473093390464783,10,0.01,10,1
66,0.9513000249862671,0.5462453961372375,10,0.01,10,1
67,0.9542999863624573,0.5342509150505066,10,0.01,10,1
68,0.9513999819755554,0.533177375793457,10,0.01,10,1
69,0.954200029373169,0.5221827626228333,10,0.01,10,1
70,0.9513999819755554,0.5206928849220276,10,0.01,10,1
71,0.9539999961853027,0.5108903646469116,10,0.01,10,1
72,0.9523000121116638,0.5092396140098572,10,0.01,10,1
73,0.9539999961853027,0.5000855326652527,10,0.01,10,1
74,0.9521999955177307,0.4986185133457184,10,0.01,10,1
75,0.9545000195503235,0.4901127517223358,10,0.01,10,1
76,0.9527000188827515,0.4885387718677521,10,0.01,10,1
77,0.9544000029563904,0.4805695712566376,10,0.01,10,1
78,0.9531000256538391,0.47904086112976074,10,0.01,10,1
79,0.9542999863624573,0.4717676639556885,10,0.01,10,1
80,0.9531999826431274,0.4701935946941376,10,0.01,10,1
81,0.954800009727478,0.4630753993988037,10,0.01,10,1
82,0.9534000158309937,0.46185067296028137,10,0.01,10,1
83,0.9549000263214111,0.4550544023513794,10,0.01,10,1
84,0.9539999961853027,0.4540556073188782,10,0.01,10,1
85,0.9549999833106995,0.44751131534576416,10,0.01,10,1
86,0.9542999863624573,0.44656670093536377,10,0.01,10,1
87,0.9553999900817871,0.4404391646385193,10,0.01,10,1
88,0.9545999765396118,0.43945273756980896,10,0.01,10,1
89,0.9555000066757202,0.4336911141872406,10,0.01,10,1
90,0.9549000263214111,0.4325903356075287,10,0.01,10,1
91,0.9556000232696533,0.4272783100605011,10,0.01,10,1
92,0.955299973487854,0.42613109946250916,10,0.01,10,1
93,0.9560999870300293,0.42107173800468445,10,0.01,10,1
94,0.955299973487854,0.420193076133728,10,0.01,10,1
95,0.95660001039505,0.41501954197883606,10,0.01,10,1
96,0.9556999802589417,0.41456738114356995,10,0.01,10,1
97,0.9567999839782715,0.40918242931365967,10,0.01,10,1
98,0.9557999968528748,0.40913599729537964,10,0.01,10,1
99,0.957099974155426,0.4036839008331299,10,0.01,10,1
