round,accuracy,loss,number_of_participated_clients,learning_rate,number_of_selected_clients,client_selection_round
34,0.8277999758720398,1.2961487770080566,10,0.01,10,1
35,0.8263000249862671,1.2910224199295044,10,0.01,10,1
36,0.8312000036239624,1.2849684953689575,10,0.01,10,1
37,0.8295000195503235,1.279152750968933,10,0.01,10,1
38,0.8331999778747559,1.273528814315796,10,0.01,10,1
39,0.83160001039505,1.2677209377288818,10,0.01,10,1
40,0.8337000012397766,1.263071060180664,10,0.01,10,1
41,0.8314999938011169,1.2567063570022583,10,0.01,10,1
42,0.8345000147819519,1.2528964281082153,10,0.01,10,1
43,0.835099995136261,1.2466793060302734,10,0.01,10,1
44,0.8349999785423279,1.2431962490081787,10,0.01,10,1
45,0.8373000025749207,1.2370483875274658,10,0.01,10,1
46,0.835099995136261,1.2334411144256592,10,0.01,10,1
47,0.8377000093460083,1.2268649339675903,10,0.01,10,1
48,0.8363000154495239,1.2241686582565308,10,0.01,10,1
49,0.838699996471405,1.2172437906265259,10,0.01,10,1
50,0.8363999724388123,1.2154829502105713,10,0.01,10,1
51,0.8396999835968018,1.2078194618225098,10,0.01,10,1
52,0.8371000289916992,1.207154393196106,10,0.01,10,1
53,0.8395000100135803,1.199317455291748,10,0.01,10,1
54,0.8378999829292297,1.19874906539917,10,0.01,10,1
55,0.8407999873161316,1.1911364793777466,10,0.01,10,1
56,0.8385000228881836,1.1910414695739746,10,0.01,10,1
57,0.8410999774932861,1.1823846101760864,10,0.01,10,1
58,0.8385999798774719,1.182561993598938,10,0.01,10,1
59,0.8417999744415283,1.1746928691864014,10,0.01,10,1
60,0.8392000198364258,1.1746569871902466,10,0.01,10,1
61,0.8429999947547913,1.1671059131622314,10,0.01,10,1
62,0.8402000069618225,1.166214108467102,10,0.01,10,1
63,0.8431000113487244,1.158677339553833,10,0.01,10,1
64,0.8406999707221985,1.1590337753295898,10,0.01,10,1
65,0.8431000113487244,1.150455355644226,10,0.01,10,1
66,0.8406999707221985,1.1511883735656738,10,0.01,10,1
67,0.8428000211715698,1.1427162885665894,10,0.01,10,1
68,0.840499997138977,1.143107533454895,10,0.01,10,1
69,0.8429999947547913,1.1348378658294678,10,0.01,10,1
70,0.8414999842643738,1.1354001760482788,10,0.01,10,1
71,0.8443999886512756,1.128128170967102,10,0.01,10,1
72,0.840499997138977,1.1284589767456055,10,0.01,10,1
73,0.8440999984741211,1.119873285293579,10,0.01,10,1
74,0.8407999873161316,1.1207959651947021,10,0.01,10,1
75,0.8442999720573425,1.1125167608261108,10,0.01,10,1
76,0.8422999978065491,1.1133451461791992,10,0.01,10,1
77,0.8440999984741211,1.105515480041504,10,0.01,10,1
78,0.8429999947547913,1.1064660549163818,10,0.01,10,1
79,0.8446999788284302,1.0984781980514526,10,0.01,10,1
80,0.8445000052452087,1.0987064838409424,10,0.01,10,1
81,0.8450999855995178,1.0922285318374634,10,0.01,10,1
82,0.8454999923706055,1.0922446250915527,10,0.01,10,1
83,0.8460999727249146,1.0859787464141846,10,0.01,10,1
84,0.847100019454956,1.0859792232513428,10,0.01,10,1
85,0.8465999960899353,1.0789819955825806,10,0.01,10,1
86,0.8478999733924866,1.0791412591934204,10,0.01,10,1
87,0.8478999733924866,1.0724775791168213,10,0.01,10,1
88,0.8478999733924866,1.074271321296692,10,0.01,10,1
89,0.8482999801635742,1.0661436319351196,10,0.01,10,1
90,0.849399983882904,1.0678362846374512,10,0.01,10,1
91,0.8485000133514404,1.0605884790420532,10,0.01,10,1
92,0.8489000201225281,1.0604140758514404,10,0.01,10,1
93,0.8479999899864197,1.0547152757644653,10,0.01,10,1
94,0.8492000102996826,1.053591251373291,10,0.01,10,1
95,0.8483999967575073,1.047225832939148,10,0.01,10,1
96,0.8497999906539917,1.0482006072998047,10,0.01,10,1
97,0.8483999967575073,1.0416024923324585,10,0.01,10,1
98,0.849399983882904,1.0419211387634277,10,0.01,10,1
99,0.8493000268936157,1.0362051725387573,10,0.01,10,1
