round,accuracy,loss,number_of_participated_clients,learning_rate,number_of_selected_clients,client_selection_round
37,0.8300999999046326,0.4867188334465027,10,0.01,10,1
38,0.8305000066757202,0.48395928740501404,10,0.01,10,1
39,0.8312000036239624,0.4816121459007263,10,0.01,10,1
40,0.83160001039505,0.47940927743911743,10,0.01,10,1
41,0.83160001039505,0.4771958589553833,10,0.01,10,1
42,0.8323000073432922,0.4754006266593933,10,0.01,10,1
43,0.833899974822998,0.4733423888683319,10,0.01,10,1
44,0.833899974822998,0.47136494517326355,10,0.01,10,1
45,0.8345999717712402,0.47017696499824524,10,0.01,10,1
46,0.8348000049591064,0.4692656397819519,10,0.01,10,1
47,0.8353000283241272,0.46794646978378296,10,0.01,10,1
48,0.8352000117301941,0.46647578477859497,10,0.01,10,1
49,0.836899995803833,0.46528398990631104,10,0.01,10,1
50,0.8375999927520752,0.4637428820133209,10,0.01,10,1
51,0.838100016117096,0.46188780665397644,10,0.01,10,1
52,0.8385000228881836,0.46146297454833984,10,0.01,10,1
53,0.8389999866485596,0.4612651765346527,10,0.01,10,1
54,0.8391000032424927,0.46073558926582336,10,0.01,10,1
55,0.8392000198364258,0.4597623944282532,10,0.01,10,1
56,0.8398000001907349,0.45921581983566284,10,0.01,10,1
57,0.8396999835968018,0.45781928300857544,10,0.01,10,1
58,0.8396000266075134,0.4579316973686218,10,0.01,10,1
59,0.839900016784668,0.4576210081577301,10,0.01,10,1
60,0.8403000235557556,0.45677003264427185,10,0.01,10,1
61,0.8407999873161316,0.45655590295791626,10,0.01,10,1
62,0.8411999940872192,0.45649453997612,10,0.01,10,1
63,0.8410000205039978,0.45540595054626465,10,0.01,10,1
64,0.8411999940872192,0.4559457004070282,10,0.01,10,1
65,0.8413000106811523,0.4554646909236908,10,0.01,10,1
66,0.8406999707221985,0.45581528544425964,10,0.01,10,1
67,0.8421000242233276,0.45543599128723145,10,0.01,10,1
68,0.842199981212616,0.45569100975990295,10,0.01,10,1
69,0.8420000076293945,0.45617085695266724,10,0.01,10,1
70,0.8427000045776367,0.455871045589447,10,0.01,10,1
71,0.8436999917030334,0.45445844531059265,10,0.01,10,1
72,0.8438000082969666,0.45477354526519775,10,0.01,10,1
73,0.8446000218391418,0.4546283781528473,10,0.01,10,1
74,0.8446000218391418,0.4542863368988037,10,0.01,10,1
75,0.8447999954223633,0.45429468154907227,10,0.01,10,1
76,0.845300018787384,0.4536234736442566,10,0.01,10,1
77,0.8457000255584717,0.45374590158462524,10,0.01,10,1
78,0.8458999991416931,0.45368310809135437,10,0.01,10,1
79,0.8458999991416931,0.45363593101501465,10,0.01,10,1
80,0.8464999794960022,0.4532114267349243,10,0.01,10,1
81,0.8463000059127808,0.4539625346660614,10,0.01,10,1
82,0.8467000126838684,0.45490366220474243,10,0.01,10,1
83,0.8468999862670898,0.45558926463127136,10,0.01,10,1
84,0.8468999862670898,0.4575730562210083,10,0.01,10,1
85,0.8471999764442444,0.4586855471134186,10,0.01,10,1
86,0.847000002861023,0.4598255753517151,10,0.01,10,1
87,0.8467000126838684,0.4613043963909149,10,0.01,10,1
88,0.847000002861023,0.4617898464202881,10,0.01,10,1
89,0.8482999801635742,0.46249663829803467,10,0.01,10,1
90,0.8479999899864197,0.4623090326786041,10,0.01,10,1
91,0.8485999703407288,0.46345776319503784,10,0.01,10,1
92,0.8493000268936157,0.46333441138267517,10,0.01,10,1
93,0.8499000072479248,0.46371346712112427,10,0.01,10,1
94,0.8497999906539917,0.46475133299827576,10,0.01,10,1
95,0.8499000072479248,0.4663185477256775,10,0.01,10,1
96,0.8503000140190125,0.4664030373096466,10,0.01,10,1
97,0.8503000140190125,0.46770650148391724,10,0.01,10,1
98,0.8500999808311462,0.46893370151519775,10,0.01,10,1
99,0.8500999808311462,0.4699288010597229,10,0.01,10,1
