round,accuracy,loss,number_of_participated_clients,learning_rate,number_of_selected_clients,client_selection_round
100,0.4653666615486145,1.620153784751892,10,0.0001,10,1
101,0.4634777903556824,1.6229084730148315,10,0.0001,10,1
102,0.4647666811943054,1.622560739517212,10,0.0001,10,1
103,0.4673333466053009,1.614950180053711,10,0.0001,10,1
104,0.47103333473205566,1.6158910989761353,10,0.0001,10,1
105,0.4663444459438324,1.6302154064178467,10,0.0001,10,1
106,0.4682111144065857,1.6255333423614502,10,0.0001,10,1
107,0.4655333459377289,1.6335411071777344,10,0.0001,10,1
108,0.4693666696548462,1.6223323345184326,10,0.0001,10,1
109,0.4675999879837036,1.6310213804244995,10,0.0001,10,1
110,0.4667666554450989,1.6292266845703125,10,0.0001,10,1
111,0.46577778458595276,1.6275839805603027,10,0.0001,10,1
112,0.46773332357406616,1.6417464017868042,10,0.0001,10,1
113,0.4631555676460266,1.6419203281402588,10,0.0001,10,1
114,0.4683666527271271,1.6454675197601318,10,0.0001,10,1
115,0.4644777774810791,1.6436717510223389,10,0.0001,10,1
116,0.46594443917274475,1.6549756526947021,10,0.0001,10,1
117,0.4664333462715149,1.6600781679153442,10,0.0001,10,1
118,0.4633333384990692,1.6626125574111938,10,0.0001,10,1
119,0.4686444401741028,1.6394822597503662,10,0.0001,10,1
120,0.4665444493293762,1.6606054306030273,10,0.0001,10,1
121,0.46604445576667786,1.6677336692810059,10,0.0001,10,1
122,0.46506667137145996,1.6649930477142334,10,0.0001,10,1
123,0.4649888873100281,1.6731692552566528,10,0.0001,10,1
124,0.4667222201824188,1.6573694944381714,10,0.0001,10,1
125,0.4674111008644104,1.6627817153930664,10,0.0001,10,1
126,0.46255555748939514,1.6868114471435547,10,0.0001,10,1
127,0.46630001068115234,1.6747750043869019,10,0.0001,10,1
128,0.46531111001968384,1.68857741355896,10,0.0001,10,1
129,0.4653555452823639,1.687726378440857,10,0.0001,10,1
130,0.4652777910232544,1.6779066324234009,10,0.0001,10,1
131,0.4659222364425659,1.6793054342269897,10,0.0001,10,1
132,0.46852222084999084,1.67304527759552,10,0.0001,10,1
133,0.46213334798812866,1.700352430343628,10,0.0001,10,1
134,0.4687666594982147,1.6897752285003662,10,0.0001,10,1
135,0.4652999937534332,1.6891758441925049,10,0.0001,10,1
136,0.4669555425643921,1.6953071355819702,10,0.0001,10,1
137,0.4676111042499542,1.6899274587631226,10,0.0001,10,1
138,0.46388888359069824,1.7077692747116089,10,0.0001,10,1
139,0.4659222364425659,1.7002774477005005,10,0.0001,10,1
140,0.4663222134113312,1.696672797203064,10,0.0001,10,1
141,0.46496665477752686,1.7069168090820312,10,0.0001,10,1
142,0.4652999937534332,1.6955955028533936,10,0.0001,10,1
143,0.46551111340522766,1.7174969911575317,10,0.0001,10,1
144,0.4664333462715149,1.7086725234985352,10,0.0001,10,1
145,0.464044451713562,1.7076905965805054,10,0.0001,10,1
146,0.46444445848464966,1.7221457958221436,10,0.0001,10,1
147,0.46514445543289185,1.7277069091796875,10,0.0001,10,1
148,0.4663444459438324,1.7159602642059326,10,0.0001,10,1
149,0.4658333361148834,1.7417957782745361,10,0.0001,10,1
150,0.4634777903556824,1.746076226234436,10,0.0001,10,1
151,0.46684443950653076,1.7235482931137085,10,0.0001,10,1
152,0.4676888883113861,1.7225600481033325,10,0.0001,10,1
153,0.46451109647750854,1.7466118335723877,10,0.0001,10,1
154,0.46480000019073486,1.7474210262298584,10,0.0001,10,1
155,0.46630001068115234,1.7495723962783813,10,0.0001,10,1
156,0.4637555480003357,1.7540953159332275,10,0.0001,10,1
157,0.46442222595214844,1.7455101013183594,10,0.0001,10,1
158,0.4666000008583069,1.7390748262405396,10,0.0001,10,1
159,0.4650222361087799,1.7538107633590698,10,0.0001,10,1
160,0.46548888087272644,1.7509902715682983,10,0.0001,10,1
161,0.4655555486679077,1.7608001232147217,10,0.0001,10,1
162,0.4641999900341034,1.76583993434906,10,0.0001,10,1
163,0.4653666615486145,1.7453340291976929,10,0.0001,10,1
164,0.46604445576667786,1.7447093725204468,10,0.0001,10,1
165,0.4632333219051361,1.7672650814056396,10,0.0001,10,1
166,0.4649222195148468,1.778012990951538,10,0.0001,10,1
167,0.4642888903617859,1.7737630605697632,10,0.0001,10,1
168,0.464044451713562,1.7728227376937866,10,0.0001,10,1
169,0.4628444314002991,1.7805652618408203,10,0.0001,10,1
170,0.46417778730392456,1.7773479223251343,10,0.0001,10,1
171,0.46354445815086365,1.7785847187042236,10,0.0001,10,1
172,0.4602888822555542,1.8219597339630127,10,0.0001,10,1
173,0.462799996137619,1.7905194759368896,10,0.0001,10,1
174,0.46245554089546204,1.7954167127609253,10,0.0001,10,1
175,0.4614666700363159,1.7925872802734375,10,0.0001,10,1
176,0.4632333219051361,1.791220784187317,10,0.0001,10,1
177,0.4618111252784729,1.7962921857833862,10,0.0001,10,1
178,0.4611999988555908,1.7978324890136719,10,0.0001,10,1
179,0.46275556087493896,1.7964376211166382,10,0.0001,10,1
180,0.4633888900279999,1.7913286685943604,10,0.0001,10,1
181,0.46059998869895935,1.8265990018844604,10,0.0001,10,1
182,0.4622333347797394,1.8189444541931152,10,0.0001,10,1
183,0.461899995803833,1.7974716424942017,10,0.0001,10,1
184,0.4589666724205017,1.8395689725875854,10,0.0001,10,1
185,0.4599111080169678,1.8107914924621582,10,0.0001,10,1
186,0.46104443073272705,1.8289653062820435,10,0.0001,10,1
187,0.4597777724266052,1.8472073078155518,10,0.0001,10,1
188,0.4605444371700287,1.8283030986785889,10,0.0001,10,1
189,0.45980000495910645,1.8570845127105713,10,0.0001,10,1
190,0.460833340883255,1.836493968963623,10,0.0001,10,1
191,0.4618888795375824,1.8345052003860474,10,0.0001,10,1
192,0.4607555568218231,1.8454011678695679,10,0.0001,10,1
193,0.46255555748939514,1.834959864616394,10,0.0001,10,1
194,0.4601333439350128,1.8536388874053955,10,0.0001,10,1
195,0.46272221207618713,1.8150655031204224,10,0.0001,10,1
196,0.4604777693748474,1.8375979661941528,10,0.0001,10,1
197,0.4611000120639801,1.8297381401062012,10,0.0001,10,1
198,0.46122223138809204,1.8431568145751953,10,0.0001,10,1
199,0.4593110978603363,1.8530069589614868,10,0.0001,10,1
