round,accuracy,loss,number_of_participated_clients,learning_rate,number_of_selected_clients,client_selection_round
47,0.24570000171661377,2.2115769386291504,10,0.0001,10,1
48,0.25429999828338623,2.199134349822998,10,0.0001,10,1
49,0.25200000405311584,2.212000608444214,10,0.0001,10,1
50,0.2434999942779541,2.2000792026519775,10,0.0001,10,1
51,0.26899999380111694,2.208120584487915,10,0.0001,10,1
52,0.23729999363422394,2.1994364261627197,10,0.0001,10,1
53,0.263700008392334,2.207967758178711,10,0.0001,10,1
54,0.23510000109672546,2.19897198677063,10,0.0001,10,1
55,0.27149999141693115,2.203972339630127,10,0.0001,10,1
56,0.23280000686645508,2.1961135864257812,10,0.0001,10,1
57,0.2635999917984009,2.2055609226226807,10,0.0001,10,1
58,0.2304999977350235,2.197697162628174,10,0.0001,10,1
59,0.27000001072883606,2.2008917331695557,10,0.0001,10,1
60,0.23520000278949738,2.1964149475097656,10,0.0001,10,1
61,0.26649999618530273,2.202982187271118,10,0.0001,10,1
62,0.24040000140666962,2.1948442459106445,10,0.0001,10,1
63,0.2612999975681305,2.202803611755371,10,0.0001,10,1
64,0.22930000722408295,2.198127508163452,10,0.0001,10,1
65,0.2630000114440918,2.202650308609009,10,0.0001,10,1
66,0.21389999985694885,2.1989428997039795,10,0.0001,10,1
67,0.2646999955177307,2.201279878616333,10,0.0001,10,1
68,0.21879999339580536,2.1958765983581543,10,0.0001,10,1
69,0.25360000133514404,2.1995227336883545,10,0.0001,10,1
70,0.22450000047683716,2.1965808868408203,10,0.0001,10,1
71,0.2542000114917755,2.198993682861328,10,0.0001,10,1
72,0.22110000252723694,2.1953532695770264,10,0.0001,10,1
73,0.24240000545978546,2.2052159309387207,10,0.0001,10,1
74,0.23029999434947968,2.1946098804473877,10,0.0001,10,1
75,0.24740000069141388,2.2033307552337646,10,0.0001,10,1
76,0.2354000061750412,2.193546772003174,10,0.0001,10,1
77,0.23989999294281006,2.205073356628418,10,0.0001,10,1
78,0.23240000009536743,2.195328712463379,10,0.0001,10,1
79,0.2410999983549118,2.2060487270355225,10,0.0001,10,1
80,0.24150000512599945,2.19144606590271,10,0.0001,10,1
81,0.23659999668598175,2.2137553691864014,10,0.0001,10,1
82,0.2395000010728836,2.1878554821014404,10,0.0001,10,1
83,0.23600000143051147,2.216130018234253,10,0.0001,10,1
84,0.24160000681877136,2.1894376277923584,10,0.0001,10,1
85,0.23309999704360962,2.21388578414917,10,0.0001,10,1
86,0.24449999630451202,2.193268299102783,10,0.0001,10,1
87,0.22619999945163727,2.211296558380127,10,0.0001,10,1
88,0.24549999833106995,2.193970203399658,10,0.0001,10,1
89,0.2337000072002411,2.2079544067382812,10,0.0001,10,1
90,0.2556000053882599,2.1920764446258545,10,0.0001,10,1
91,0.23510000109672546,2.2098753452301025,10,0.0001,10,1
92,0.24770000576972961,2.189044237136841,10,0.0001,10,1
93,0.23749999701976776,2.211595296859741,10,0.0001,10,1
94,0.2508000135421753,2.189817428588867,10,0.0001,10,1
95,0.24120000004768372,2.2097690105438232,10,0.0001,10,1
96,0.2540999948978424,2.190690279006958,10,0.0001,10,1
97,0.23770000040531158,2.2098538875579834,10,0.0001,10,1
98,0.24950000643730164,2.193640947341919,10,0.0001,10,1
99,0.23810000717639923,2.2127463817596436,10,0.0001,10,1
100,0.24500000476837158,2.192840337753296,10,0.0001,10,1
101,0.23999999463558197,2.2129836082458496,10,0.0001,10,1
102,0.2574999928474426,2.1947553157806396,10,0.0001,10,1
103,0.23770000040531158,2.2166268825531006,10,0.0001,10,1
104,0.26570001244544983,2.186673879623413,10,0.0001,10,1
105,0.24300000071525574,2.2190918922424316,10,0.0001,10,1
106,0.2605000138282776,2.1873464584350586,10,0.0001,10,1
107,0.24660000205039978,2.219637393951416,10,0.0001,10,1
108,0.2565000057220459,2.191331386566162,10,0.0001,10,1
109,0.24379999935626984,2.2214081287384033,10,0.0001,10,1
110,0.25920000672340393,2.19277286529541,10,0.0001,10,1
111,0.23559999465942383,2.2197768688201904,10,0.0001,10,1
112,0.2694000005722046,2.192660331726074,10,0.0001,10,1
113,0.23690000176429749,2.222748279571533,10,0.0001,10,1
114,0.26739999651908875,2.1926872730255127,10,0.0001,10,1
115,0.2337999939918518,2.220479726791382,10,0.0001,10,1
116,0.2721000015735626,2.1997323036193848,10,0.0001,10,1
117,0.2289000004529953,2.223220109939575,10,0.0001,10,1
118,0.2687999904155731,2.200176477432251,10,0.0001,10,1
119,0.23330000042915344,2.2213971614837646,10,0.0001,10,1
120,0.259799987077713,2.198554515838623,10,0.0001,10,1
121,0.23000000417232513,2.2286174297332764,10,0.0001,10,1
122,0.2718000113964081,2.1998257637023926,10,0.0001,10,1
123,0.21279999613761902,2.22420072555542,10,0.0001,10,1
124,0.29019999504089355,2.200164556503296,10,0.0001,10,1
125,0.2102999985218048,2.2317159175872803,10,0.0001,10,1
126,0.29260000586509705,2.1956465244293213,10,0.0001,10,1
127,0.21199999749660492,2.2326838970184326,10,0.0001,10,1
128,0.2969000041484833,2.1984810829162598,10,0.0001,10,1
129,0.20520000159740448,2.2342333793640137,10,0.0001,10,1
130,0.2996000051498413,2.203373908996582,10,0.0001,10,1
131,0.20170000195503235,2.2316510677337646,10,0.0001,10,1
132,0.296099990606308,2.2087302207946777,10,0.0001,10,1
133,0.20389999449253082,2.233600378036499,10,0.0001,10,1
134,0.2978000044822693,2.205442190170288,10,0.0001,10,1
135,0.19179999828338623,2.2384912967681885,10,0.0001,10,1
136,0.29789999127388,2.208838701248169,10,0.0001,10,1
137,0.1873999983072281,2.2389075756073,10,0.0001,10,1
138,0.30480000376701355,2.210402488708496,10,0.0001,10,1
139,0.18150000274181366,2.244072437286377,10,0.0001,10,1
140,0.3070000112056732,2.20245361328125,10,0.0001,10,1
141,0.1826000064611435,2.241755247116089,10,0.0001,10,1
142,0.3075000047683716,2.198108434677124,10,0.0001,10,1
143,0.18490000069141388,2.2508981227874756,10,0.0001,10,1
144,0.301800012588501,2.2022061347961426,10,0.0001,10,1
145,0.1923000067472458,2.2550621032714844,10,0.0001,10,1
146,0.29910001158714294,2.2032110691070557,10,0.0001,10,1
147,0.20350000262260437,2.249990701675415,10,0.0001,10,1
148,0.2874000072479248,2.204418420791626,10,0.0001,10,1
149,0.20069999992847443,2.2463278770446777,10,0.0001,10,1
150,0.2766000032424927,2.215242385864258,10,0.0001,10,1
151,0.21279999613761902,2.2397220134735107,10,0.0001,10,1
152,0.28119999170303345,2.214569330215454,10,0.0001,10,1
153,0.21130000054836273,2.2397639751434326,10,0.0001,10,1
154,0.2786000072956085,2.2220888137817383,10,0.0001,10,1
155,0.21639999747276306,2.235260009765625,10,0.0001,10,1
156,0.28209999203681946,2.2196755409240723,10,0.0001,10,1
157,0.2037999927997589,2.2394139766693115,10,0.0001,10,1
158,0.2944999933242798,2.2227814197540283,10,0.0001,10,1
159,0.19949999451637268,2.244330644607544,10,0.0001,10,1
160,0.295199990272522,2.2264761924743652,10,0.0001,10,1
161,0.1973000019788742,2.2399303913116455,10,0.0001,10,1
162,0.28619998693466187,2.225356101989746,10,0.0001,10,1
163,0.19930000603199005,2.2531580924987793,10,0.0001,10,1
164,0.2930999994277954,2.2209434509277344,10,0.0001,10,1
165,0.20069999992847443,2.2489476203918457,10,0.0001,10,1
166,0.2913999855518341,2.216923713684082,10,0.0001,10,1
167,0.20270000398159027,2.2562735080718994,10,0.0001,10,1
168,0.28949999809265137,2.213239908218384,10,0.0001,10,1
169,0.20350000262260437,2.2630443572998047,10,0.0001,10,1
170,0.29589998722076416,2.2110202312469482,10,0.0001,10,1
171,0.20270000398159027,2.26815128326416,10,0.0001,10,1
172,0.28870001435279846,2.2165133953094482,10,0.0001,10,1
173,0.21299999952316284,2.2649447917938232,10,0.0001,10,1
174,0.2766000032424927,2.228470802307129,10,0.0001,10,1
175,0.19930000603199005,2.2613272666931152,10,0.0001,10,1
176,0.2953000068664551,2.2240090370178223,10,0.0001,10,1
177,0.20659999549388885,2.2640011310577393,10,0.0001,10,1
178,0.2921999990940094,2.2243707180023193,10,0.0001,10,1
179,0.2021999955177307,2.2667500972747803,10,0.0001,10,1
180,0.29440000653266907,2.22086763381958,10,0.0001,10,1
181,0.20319999754428864,2.26904559135437,10,0.0001,10,1
182,0.29120001196861267,2.2274045944213867,10,0.0001,10,1
183,0.20319999754428864,2.2628800868988037,10,0.0001,10,1
184,0.2978000044822693,2.2256178855895996,10,0.0001,10,1
185,0.20759999752044678,2.267505407333374,10,0.0001,10,1
186,0.2797999978065491,2.224822521209717,10,0.0001,10,1
187,0.21899999678134918,2.273669719696045,10,0.0001,10,1
188,0.275299996137619,2.2225611209869385,10,0.0001,10,1
189,0.2290000021457672,2.2684223651885986,10,0.0001,10,1
190,0.26980000734329224,2.227559804916382,10,0.0001,10,1
191,0.23499999940395355,2.260179281234741,10,0.0001,10,1
192,0.26080000400543213,2.2339110374450684,10,0.0001,10,1
193,0.24060000479221344,2.2600865364074707,10,0.0001,10,1
194,0.26829999685287476,2.233163833618164,10,0.0001,10,1
195,0.2418999969959259,2.2598202228546143,10,0.0001,10,1
196,0.2621999979019165,2.244835138320923,10,0.0001,10,1
197,0.24160000681877136,2.2538981437683105,10,0.0001,10,1
198,0.2524000108242035,2.2538669109344482,10,0.0001,10,1
199,0.2475000023841858,2.2452142238616943,10,0.0001,10,1
