layer_index,layer,slot,relative_slot,raw_support,q,sqrt_q,effective_client_count,effective_client_count_full,effective_support_coefficient,effective_minus_sqrt_q,class_coverage,label_entropy,eligible_clients,eligible_labels
0,_fc1,117,0.7375,3,0.2533383167408515,0.5033272461737508,2.2052763057660054,6.01525951753235,0.6054863001750768,0.10215905400132597,8,0.898182115015717,client.2;client.6;client.8,0;1;2;3;4;5;6;7
0,_fc1,118,0.74375,3,0.2533383167408515,0.5033272461737508,2.2052763057660054,6.01525951753235,0.6054863001750768,0.10215905400132597,8,0.898182115015717,client.2;client.6;client.8,0;1;2;3;4;5;6;7
0,_fc1,119,0.75,3,0.2533383167408515,0.5033272461737508,2.2052763057660054,6.01525951753235,0.6054863001750768,0.10215905400132597,8,0.898182115015717,client.2;client.6;client.8,0;1;2;3;4;5;6;7
0,_fc1,120,0.75625,3,0.2533383167408515,0.5033272461737508,2.2052763057660054,6.01525951753235,0.6054863001750768,0.10215905400132597,8,0.898182115015717,client.2;client.6;client.8,0;1;2;3;4;5;6;7
0,_fc1,121,0.7625,3,0.2533383167408515,0.5033272461737508,2.2052763057660054,6.01525951753235,0.6054863001750768,0.10215905400132597,8,0.898182115015717,client.2;client.6;client.8,0;1;2;3;4;5;6;7
0,_fc1,122,0.76875,3,0.2533383167408515,0.5033272461737508,2.2052763057660054,6.01525951753235,0.6054863001750768,0.10215905400132597,8,0.898182115015717,client.2;client.6;client.8,0;1;2;3;4;5;6;7
0,_fc1,123,0.775,3,0.2533383167408515,0.5033272461737508,2.2052763057660054,6.01525951753235,0.6054863001750768,0.10215905400132597,8,0.898182115015717,client.2;client.6;client.8,0;1;2;3;4;5;6;7
0,_fc1,124,0.78125,3,0.2533383167408515,0.5033272461737508,2.2052763057660054,6.01525951753235,0.6054863001750768,0.10215905400132597,8,0.898182115015717,client.2;client.6;client.8,0;1;2;3;4;5;6;7
0,_fc1,125,0.7875,3,0.2533383167408515,0.5033272461737508,2.2052763057660054,6.01525951753235,0.6054863001750768,0.10215905400132597,8,0.898182115015717,client.2;client.6;client.8,0;1;2;3;4;5;6;7
0,_fc1,126,0.79375,3,0.2533383167408515,0.5033272461737508,2.2052763057660054,6.01525951753235,0.6054863001750768,0.10215905400132597,8,0.898182115015717,client.2;client.6;client.8,0;1;2;3;4;5;6;7
0,_fc1,127,0.8,3,0.2533383167408515,0.5033272461737508,2.2052763057660054,6.01525951753235,0.6054863001750768,0.10215905400132597,8,0.898182115015717,client.2;client.6;client.8,0;1;2;3;4;5;6;7
0,_fc1,128,0.80625,2,0.10769256905983488,0.32816545988241186,1.469851344744886,6.01525951753235,0.49432152561146125,0.1661560657290494,6,0.7697230502535155,client.2;client.6,0;1;2;3;4;5
0,_fc1,129,0.8125,2,0.10769256905983488,0.32816545988241186,1.469851344744886,6.01525951753235,0.49432152561146125,0.1661560657290494,6,0.7697230502535155,client.2;client.6,0;1;2;3;4;5
0,_fc1,130,0.81875,2,0.10769256905983488,0.32816545988241186,1.469851344744886,6.01525951753235,0.49432152561146125,0.1661560657290494,6,0.7697230502535155,client.2;client.6,0;1;2;3;4;5
0,_fc1,131,0.825,2,0.10769256905983488,0.32816545988241186,1.469851344744886,6.01525951753235,0.49432152561146125,0.1661560657290494,6,0.7697230502535155,client.2;client.6,0;1;2;3;4;5
0,_fc1,132,0.83125,2,0.10769256905983488,0.32816545988241186,1.469851344744886,6.01525951753235,0.49432152561146125,0.1661560657290494,6,0.7697230502535155,client.2;client.6,0;1;2;3;4;5
0,_fc1,133,0.8375,2,0.10769256905983488,0.32816545988241186,1.469851344744886,6.01525951753235,0.49432152561146125,0.1661560657290494,6,0.7697230502535155,client.2;client.6,0;1;2;3;4;5
0,_fc1,134,0.84375,2,0.10769256905983488,0.32816545988241186,1.469851344744886,6.01525951753235,0.49432152561146125,0.1661560657290494,6,0.7697230502535155,client.2;client.6,0;1;2;3;4;5
0,_fc1,135,0.85,2,0.10769256905983488,0.32816545988241186,1.469851344744886,6.01525951753235,0.49432152561146125,0.1661560657290494,6,0.7697230502535155,client.2;client.6,0;1;2;3;4;5
0,_fc1,136,0.85625,2,0.10769256905983488,0.32816545988241186,1.469851344744886,6.01525951753235,0.49432152561146125,0.1661560657290494,6,0.7697230502535155,client.2;client.6,0;1;2;3;4;5
0,_fc1,137,0.8625,2,0.10769256905983488,0.32816545988241186,1.469851344744886,6.01525951753235,0.49432152561146125,0.1661560657290494,6,0.7697230502535155,client.2;client.6,0;1;2;3;4;5
0,_fc1,138,0.86875,2,0.10769256905983488,0.32816545988241186,1.469851344744886,6.01525951753235,0.49432152561146125,0.1661560657290494,6,0.7697230502535155,client.2;client.6,0;1;2;3;4;5
0,_fc1,139,0.875,2,0.10769256905983488,0.32816545988241186,1.469851344744886,6.01525951753235,0.49432152561146125,0.1661560657290494,6,0.7697230502535155,client.2;client.6,0;1;2;3;4;5
0,_fc1,140,0.88125,2,0.10769256905983488,0.32816545988241186,1.469851344744886,6.01525951753235,0.49432152561146125,0.1661560657290494,6,0.7697230502535155,client.2;client.6,0;1;2;3;4;5
0,_fc1,141,0.8875,2,0.10769256905983488,0.32816545988241186,1.469851344744886,6.01525951753235,0.49432152561146125,0.1661560657290494,6,0.7697230502535155,client.2;client.6,0;1;2;3;4;5
0,_fc1,142,0.89375,2,0.10769256905983488,0.32816545988241186,1.469851344744886,6.01525951753235,0.49432152561146125,0.1661560657290494,6,0.7697230502535155,client.2;client.6,0;1;2;3;4;5
0,_fc1,143,0.9,2,0.10769256905983488,0.32816545988241186,1.469851344744886,6.01525951753235,0.49432152561146125,0.1661560657290494,6,0.7697230502535155,client.2;client.6,0;1;2;3;4;5
0,_fc1,144,0.90625,1,0.08618463524854746,0.2935721976763935,1.0,6.01525951753235,0.4077301392679954,0.11415794159160192,6,0.7657413862585214,client.6,0;1;2;3;4;5
0,_fc1,145,0.9125,1,0.08618463524854746,0.2935721976763935,1.0,6.01525951753235,0.4077301392679954,0.11415794159160192,6,0.7657413862585214,client.6,0;1;2;3;4;5
0,_fc1,146,0.91875,1,0.08618463524854746,0.2935721976763935,1.0,6.01525951753235,0.4077301392679954,0.11415794159160192,6,0.7657413862585214,client.6,0;1;2;3;4;5
0,_fc1,147,0.925,1,0.08618463524854746,0.2935721976763935,1.0,6.01525951753235,0.4077301392679954,0.11415794159160192,6,0.7657413862585214,client.6,0;1;2;3;4;5
0,_fc1,148,0.93125,1,0.08618463524854746,0.2935721976763935,1.0,6.01525951753235,0.4077301392679954,0.11415794159160192,6,0.7657413862585214,client.6,0;1;2;3;4;5
0,_fc1,149,0.9375,1,0.08618463524854746,0.2935721976763935,1.0,6.01525951753235,0.4077301392679954,0.11415794159160192,6,0.7657413862585214,client.6,0;1;2;3;4;5
0,_fc1,150,0.94375,1,0.08618463524854746,0.2935721976763935,1.0,6.01525951753235,0.4077301392679954,0.11415794159160192,6,0.7657413862585214,client.6,0;1;2;3;4;5
0,_fc1,151,0.95,1,0.08618463524854746,0.2935721976763935,1.0,6.01525951753235,0.4077301392679954,0.11415794159160192,6,0.7657413862585214,client.6,0;1;2;3;4;5
0,_fc1,152,0.95625,1,0.08618463524854746,0.2935721976763935,1.0,6.01525951753235,0.4077301392679954,0.11415794159160192,6,0.7657413862585214,client.6,0;1;2;3;4;5
0,_fc1,153,0.9625,1,0.08618463524854746,0.2935721976763935,1.0,6.01525951753235,0.4077301392679954,0.11415794159160192,6,0.7657413862585214,client.6,0;1;2;3;4;5
0,_fc1,154,0.96875,1,0.08618463524854746,0.2935721976763935,1.0,6.01525951753235,0.4077301392679954,0.11415794159160192,6,0.7657413862585214,client.6,0;1;2;3;4;5
0,_fc1,155,0.975,1,0.08618463524854746,0.2935721976763935,1.0,6.01525951753235,0.4077301392679954,0.11415794159160192,6,0.7657413862585214,client.6,0;1;2;3;4;5
0,_fc1,156,0.98125,1,0.08618463524854746,0.2935721976763935,1.0,6.01525951753235,0.4077301392679954,0.11415794159160192,6,0.7657413862585214,client.6,0;1;2;3;4;5
0,_fc1,157,0.9875,1,0.08618463524854746,0.2935721976763935,1.0,6.01525951753235,0.4077301392679954,0.11415794159160192,6,0.7657413862585214,client.6,0;1;2;3;4;5
0,_fc1,158,0.99375,1,0.08618463524854746,0.2935721976763935,1.0,6.01525951753235,0.4077301392679954,0.11415794159160192,6,0.7657413862585214,client.6,0;1;2;3;4;5
0,_fc1,159,1.0,1,0.08618463524854746,0.2935721976763935,1.0,6.01525951753235,0.4077301392679954,0.11415794159160192,6,0.7657413862585214,client.6,0;1;2;3;4;5
1,_fc2,80,0.50625,5,0.5814787129217491,0.7625475151895449,3.0875101893862538,6.01525951753235,0.7164353645943021,-0.04611215059524276,10,0.9895703879371811,client.2;client.4;client.6;client.8;client.10,0;1;2;3;4;5;6;7;8;9
1,_fc2,81,0.5125,5,0.5814787129217491,0.7625475151895449,3.0875101893862538,6.01525951753235,0.7164353645943021,-0.04611215059524276,10,0.9895703879371811,client.2;client.4;client.6;client.8;client.10,0;1;2;3;4;5;6;7;8;9
1,_fc2,82,0.51875,5,0.5814787129217491,0.7625475151895449,3.0875101893862538,6.01525951753235,0.7164353645943021,-0.04611215059524276,10,0.9895703879371811,client.2;client.4;client.6;client.8;client.10,0;1;2;3;4;5;6;7;8;9
1,_fc2,83,0.525,5,0.5814787129217491,0.7625475151895449,3.0875101893862538,6.01525951753235,0.7164353645943021,-0.04611215059524276,10,0.9895703879371811,client.2;client.4;client.6;client.8;client.10,0;1;2;3;4;5;6;7;8;9
1,_fc2,84,0.53125,5,0.5814787129217491,0.7625475151895449,3.0875101893862538,6.01525951753235,0.7164353645943021,-0.04611215059524276,10,0.9895703879371811,client.2;client.4;client.6;client.8;client.10,0;1;2;3;4;5;6;7;8;9
1,_fc2,85,0.5375,5,0.5814787129217491,0.7625475151895449,3.0875101893862538,6.01525951753235,0.7164353645943021,-0.04611215059524276,10,0.9895703879371811,client.2;client.4;client.6;client.8;client.10,0;1;2;3;4;5;6;7;8;9
1,_fc2,86,0.54375,5,0.5814787129217491,0.7625475151895449,3.0875101893862538,6.01525951753235,0.7164353645943021,-0.04611215059524276,10,0.9895703879371811,client.2;client.4;client.6;client.8;client.10,0;1;2;3;4;5;6;7;8;9
1,_fc2,87,0.55,5,0.5814787129217491,0.7625475151895449,3.0875101893862538,6.01525951753235,0.7164353645943021,-0.04611215059524276,10,0.9895703879371811,client.2;client.4;client.6;client.8;client.10,0;1;2;3;4;5;6;7;8;9
1,_fc2,88,0.55625,5,0.5814787129217491,0.7625475151895449,3.0875101893862538,6.01525951753235,0.7164353645943021,-0.04611215059524276,10,0.9895703879371811,client.2;client.4;client.6;client.8;client.10,0;1;2;3;4;5;6;7;8;9
1,_fc2,89,0.5625,5,0.5814787129217491,0.7625475151895449,3.0875101893862538,6.01525951753235,0.7164353645943021,-0.04611215059524276,10,0.9895703879371811,client.2;client.4;client.6;client.8;client.10,0;1;2;3;4;5;6;7;8;9
1,_fc2,90,0.56875,5,0.5814787129217491,0.7625475151895449,3.0875101893862538,6.01525951753235,0.7164353645943021,-0.04611215059524276,10,0.9895703879371811,client.2;client.4;client.6;client.8;client.10,0;1;2;3;4;5;6;7;8;9
1,_fc2,91,0.575,5,0.5814787129217491,0.7625475151895449,3.0875101893862538,6.01525951753235,0.7164353645943021,-0.04611215059524276,10,0.9895703879371811,client.2;client.4;client.6;client.8;client.10,0;1;2;3;4;5;6;7;8;9
1,_fc2,92,0.58125,5,0.5814787129217491,0.7625475151895449,3.0875101893862538,6.01525951753235,0.7164353645943021,-0.04611215059524276,10,0.9895703879371811,client.2;client.4;client.6;client.8;client.10,0;1;2;3;4;5;6;7;8;9
1,_fc2,93,0.5875,5,0.5814787129217491,0.7625475151895449,3.0875101893862538,6.01525951753235,0.7164353645943021,-0.04611215059524276,10,0.9895703879371811,client.2;client.4;client.6;client.8;client.10,0;1;2;3;4;5;6;7;8;9
1,_fc2,94,0.59375,5,0.5814787129217491,0.7625475151895449,3.0875101893862538,6.01525951753235,0.7164353645943021,-0.04611215059524276,10,0.9895703879371811,client.2;client.4;client.6;client.8;client.10,0;1;2;3;4;5;6;7;8;9
1,_fc2,95,0.6,5,0.5814787129217491,0.7625475151895449,3.0875101893862538,6.01525951753235,0.7164353645943021,-0.04611215059524276,10,0.9895703879371811,client.2;client.4;client.6;client.8;client.10,0;1;2;3;4;5;6;7;8;9
1,_fc2,96,0.60625,4,0.30214739560327547,0.5496793570830867,2.8995366176996242,6.01525951753235,0.6942839320411209,0.14460457495803425,8,0.8973028377724661,client.2;client.4;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,97,0.6125,4,0.30214739560327547,0.5496793570830867,2.8995366176996242,6.01525951753235,0.6942839320411209,0.14460457495803425,8,0.8973028377724661,client.2;client.4;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,98,0.61875,4,0.30214739560327547,0.5496793570830867,2.8995366176996242,6.01525951753235,0.6942839320411209,0.14460457495803425,8,0.8973028377724661,client.2;client.4;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,99,0.625,4,0.30214739560327547,0.5496793570830867,2.8995366176996242,6.01525951753235,0.6942839320411209,0.14460457495803425,8,0.8973028377724661,client.2;client.4;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,100,0.63125,4,0.30214739560327547,0.5496793570830867,2.8995366176996242,6.01525951753235,0.6942839320411209,0.14460457495803425,8,0.8973028377724661,client.2;client.4;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,101,0.6375,4,0.30214739560327547,0.5496793570830867,2.8995366176996242,6.01525951753235,0.6942839320411209,0.14460457495803425,8,0.8973028377724661,client.2;client.4;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,102,0.64375,4,0.30214739560327547,0.5496793570830867,2.8995366176996242,6.01525951753235,0.6942839320411209,0.14460457495803425,8,0.8973028377724661,client.2;client.4;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,103,0.65,4,0.30214739560327547,0.5496793570830867,2.8995366176996242,6.01525951753235,0.6942839320411209,0.14460457495803425,8,0.8973028377724661,client.2;client.4;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,104,0.65625,4,0.30214739560327547,0.5496793570830867,2.8995366176996242,6.01525951753235,0.6942839320411209,0.14460457495803425,8,0.8973028377724661,client.2;client.4;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,105,0.6625,4,0.30214739560327547,0.5496793570830867,2.8995366176996242,6.01525951753235,0.6942839320411209,0.14460457495803425,8,0.8973028377724661,client.2;client.4;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,106,0.66875,4,0.30214739560327547,0.5496793570830867,2.8995366176996242,6.01525951753235,0.6942839320411209,0.14460457495803425,8,0.8973028377724661,client.2;client.4;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,107,0.675,4,0.30214739560327547,0.5496793570830867,2.8995366176996242,6.01525951753235,0.6942839320411209,0.14460457495803425,8,0.8973028377724661,client.2;client.4;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,108,0.68125,4,0.30214739560327547,0.5496793570830867,2.8995366176996242,6.01525951753235,0.6942839320411209,0.14460457495803425,8,0.8973028377724661,client.2;client.4;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,109,0.6875,4,0.30214739560327547,0.5496793570830867,2.8995366176996242,6.01525951753235,0.6942839320411209,0.14460457495803425,8,0.8973028377724661,client.2;client.4;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,110,0.69375,4,0.30214739560327547,0.5496793570830867,2.8995366176996242,6.01525951753235,0.6942839320411209,0.14460457495803425,8,0.8973028377724661,client.2;client.4;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,111,0.7,4,0.30214739560327547,0.5496793570830867,2.8995366176996242,6.01525951753235,0.6942839320411209,0.14460457495803425,8,0.8973028377724661,client.2;client.4;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,112,0.70625,3,0.2533383167408515,0.5033272461737508,2.2052763057660054,6.01525951753235,0.6054863001750768,0.10215905400132597,8,0.898182115015717,client.2;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,113,0.7125,3,0.2533383167408515,0.5033272461737508,2.2052763057660054,6.01525951753235,0.6054863001750768,0.10215905400132597,8,0.898182115015717,client.2;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,114,0.71875,3,0.2533383167408515,0.5033272461737508,2.2052763057660054,6.01525951753235,0.6054863001750768,0.10215905400132597,8,0.898182115015717,client.2;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,115,0.725,3,0.2533383167408515,0.5033272461737508,2.2052763057660054,6.01525951753235,0.6054863001750768,0.10215905400132597,8,0.898182115015717,client.2;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,116,0.73125,3,0.2533383167408515,0.5033272461737508,2.2052763057660054,6.01525951753235,0.6054863001750768,0.10215905400132597,8,0.898182115015717,client.2;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,117,0.7375,3,0.2533383167408515,0.5033272461737508,2.2052763057660054,6.01525951753235,0.6054863001750768,0.10215905400132597,8,0.898182115015717,client.2;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,118,0.74375,3,0.2533383167408515,0.5033272461737508,2.2052763057660054,6.01525951753235,0.6054863001750768,0.10215905400132597,8,0.898182115015717,client.2;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,119,0.75,3,0.2533383167408515,0.5033272461737508,2.2052763057660054,6.01525951753235,0.6054863001750768,0.10215905400132597,8,0.898182115015717,client.2;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,120,0.75625,3,0.2533383167408515,0.5033272461737508,2.2052763057660054,6.01525951753235,0.6054863001750768,0.10215905400132597,8,0.898182115015717,client.2;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,121,0.7625,3,0.2533383167408515,0.5033272461737508,2.2052763057660054,6.01525951753235,0.6054863001750768,0.10215905400132597,8,0.898182115015717,client.2;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,122,0.76875,3,0.2533383167408515,0.5033272461737508,2.2052763057660054,6.01525951753235,0.6054863001750768,0.10215905400132597,8,0.898182115015717,client.2;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,123,0.775,3,0.2533383167408515,0.5033272461737508,2.2052763057660054,6.01525951753235,0.6054863001750768,0.10215905400132597,8,0.898182115015717,client.2;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,124,0.78125,3,0.2533383167408515,0.5033272461737508,2.2052763057660054,6.01525951753235,0.6054863001750768,0.10215905400132597,8,0.898182115015717,client.2;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,125,0.7875,3,0.2533383167408515,0.5033272461737508,2.2052763057660054,6.01525951753235,0.6054863001750768,0.10215905400132597,8,0.898182115015717,client.2;client.6;client.8,0;1;2;3;4;5;6;7
1,_fc2,126,0.79375,3,0.2533383167408515,0.5033272461737508,2.2052763057660054,6.01525951753235,0.6054863001750768,0.10215905400132597,8,0.898182115015717,client.2;client.6;client.8,0;1;2;3;4;5;6;7
