method,checkpoint,retained_rank_ratio,accuracy,average_loss,macro_f1,mcc,recall_0,recall_1,recall_2,recall_3,recall_4,recall_5,recall_6,recall_7,recall_8,recall_9
p9_p9_freeze_population_t44_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p9_p9_freeze_population_t44_r43_-train-20260716_151441-b0606e6885fbeab4-round0030.pt,0.5,0.5585,1.3287672159194945,0.4931161961636568,0.522268278903432,0.8193877551020409,0.8916299559471366,0.42441860465116277,0.3603960396039604,0.0010183299389002036,0.0033632286995515697,0.6503131524008351,0.9328793774319066,0.9158110882956879,0.48562933597621405
p9_p9_freeze_population_t44_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p9_p9_freeze_population_t44_r43_-train-20260716_151441-b0606e6885fbeab4-round0030.pt,0.6,0.5986,1.2595140752792358,0.53378678201897,0.5619364419543963,0.813265306122449,0.9242290748898678,0.48643410852713176,0.7603960396039604,0.007128309572301426,0.034753363228699555,0.7014613778705637,0.9328793774319066,0.8347022587268994,0.38453914767096137
p9_p9_freeze_population_t44_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p9_p9_freeze_population_t44_r43_-train-20260716_151441-b0606e6885fbeab4-round0030.pt,0.7,0.6107,1.2264766330718995,0.5602828673415416,0.5744910161581566,0.8489795918367347,0.933920704845815,0.4069767441860465,0.8178217821782178,0.11608961303462322,0.0952914798206278,0.7651356993736952,0.9357976653696498,0.7628336755646817,0.3290386521308226
p9_p9_freeze_population_t44_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p9_p9_freeze_population_t44_r43_-train-20260716_151441-b0606e6885fbeab4-round0030.pt,0.8,0.6273,1.2131402416229249,0.5922519422252781,0.5914162855089148,0.8673469387755102,0.9515418502202643,0.36143410852713176,0.7732673267326733,0.20773930753564154,0.2589686098654709,0.8215031315240083,0.9299610894941635,0.74435318275154,0.28344895936570863
p9_p9_freeze_population_t44_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p9_p9_freeze_population_t44_r43_-train-20260716_151441-b0606e6885fbeab4-round0030.pt,0.9,0.637,1.2040916227340699,0.6072909098678727,0.6013228862978319,0.8969387755102041,0.9541850220264317,0.3430232558139535,0.7415841584158416,0.26272912423625255,0.3452914798206278,0.824634655532359,0.9280155642023347,0.7330595482546202,0.27849355797819625
p9_p9_freeze_population_t44_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p9_p9_freeze_population_t44_r43_-train-20260716_151441-b0606e6885fbeab4-round0030.pt,1.0,0.6439,1.2009823362350465,0.6199159516490864,0.6079829623756378,0.8959183673469387,0.9550660792951542,0.3439922480620155,0.6712871287128713,0.34012219959266804,0.42713004484304934,0.8235908141962421,0.9250972762645915,0.731006160164271,0.2745292368681863
p9_p9_freeze_population_t44_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p9_p9_freeze_population_t44_r44_-train-20260716_151832-db7cd5c9d2078ce0-round0030.pt,0.1,0.1938,3.5850540100097654,0.0650163651717062,0.1374568447627973,0.0,0.0,0.936046511627907,0.9623762376237623,0.0,0.0,0.0,0.0,0.0,0.0
p9_p9_freeze_population_t44_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p9_p9_freeze_population_t44_r44_-train-20260716_151832-db7cd5c9d2078ce0-round0030.pt,0.2,0.2874,2.1110137645721436,0.1864434763115726,0.24666493364482925,0.00510204081632653,0.0,0.8284883720930233,0.9762376237623762,0.010183299389002037,0.0,0.0,0.6536964980544747,0.35523613963039014,0.0
p9_p9_freeze_population_t44_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p9_p9_freeze_population_t44_r44_-train-20260716_151832-db7cd5c9d2078ce0-round0030.pt,0.3,0.3757,1.6710121925354005,0.3248342621408854,0.34043655683500507,0.286734693877551,0.07312775330396476,0.6075581395348837,0.9881188118811881,0.6008146639511202,0.05044843049327354,0.019832985386221295,0.6848249027237354,0.4209445585215606,0.0
p9_p9_freeze_population_t44_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p9_p9_freeze_population_t44_r44_-train-20260716_151832-db7cd5c9d2078ce0-round0030.pt,0.4,0.5325,1.3965670299530029,0.510751684940116,0.4988507504359587,0.6081632653061224,0.533920704845815,0.6482558139534884,0.9564356435643564,0.6456211812627292,0.22533632286995517,0.3496868475991649,0.7752918287937743,0.5349075975359343,0.0
p9_p9_freeze_population_t44_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p9_p9_freeze_population_t44_r44_-train-20260716_151832-db7cd5c9d2078ce0-round0030.pt,0.5,0.6176,1.2734925647735595,0.5821665483534917,0.5845514106653357,0.7928571428571428,0.8537444933920705,0.6366279069767442,0.9108910891089109,0.6802443991853361,0.3150224215246637,0.4707724425887265,0.8297665369649806,0.6160164271047228,0.0
p9_p9_freeze_population_t44_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p9_p9_freeze_population_t44_r44_-train-20260716_151832-db7cd5c9d2078ce0-round0030.pt,0.6,0.6421,1.223177120399475,0.6053235091171937,0.6093117229932548,0.823469387755102,0.9198237885462555,0.689922480620155,0.8594059405940594,0.6720977596741344,0.37331838565022424,0.477035490605428,0.8336575875486382,0.6827515400410678,0.017839444995044598
p9_p9_freeze_population_t44_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p9_p9_freeze_population_t44_r44_-train-20260716_151832-db7cd5c9d2078ce0-round0030.pt,0.7,0.6802,1.1834392862319947,0.6557432000717094,0.6485678467855635,0.8530612244897959,0.9118942731277533,0.625,0.804950495049505,0.7494908350305499,0.4204035874439462,0.6440501043841336,0.8745136186770428,0.7114989733059548,0.15163528245787908
p9_p9_freeze_population_t44_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p9_p9_freeze_population_t44_r44_-train-20260716_151832-db7cd5c9d2078ce0-round0030.pt,0.8,0.6894,1.1699112639427185,0.6670071394211466,0.6582677422836167,0.8326530612244898,0.9127753303964757,0.560077519379845,0.7544554455445545,0.7718940936863544,0.476457399103139,0.7233820459290188,0.8949416342412452,0.7515400410677618,0.17244796828543113
p9_p9_freeze_population_t44_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p9_p9_freeze_population_t44_r44_-train-20260716_151832-db7cd5c9d2078ce0-round0030.pt,0.9,0.6886,1.1699757566452027,0.6700257161414116,0.6573535907605809,0.8091836734693878,0.8986784140969163,0.5290697674418605,0.7287128712871287,0.7973523421588594,0.5022421524663677,0.7066805845511482,0.8813229571984436,0.7895277207392197,0.20614469772051536
p9_p9_freeze_population_t44_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p9_p9_freeze_population_t44_r44_-train-20260716_151832-db7cd5c9d2078ce0-round0030.pt,1.0,0.6862,1.1732160224914552,0.6662934244617837,0.6551510338378017,0.7938775510204081,0.8986784140969163,0.5261627906976745,0.694059405940594,0.8309572301425662,0.5560538116591929,0.7098121085594989,0.872568093385214,0.7823408624229979,0.16749256689791872
p9_freeze_q_power_t42_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_50_-train-20260715_205354-481e6976b624ce59-round0030.pt,0.1,0.195,3.3647926948547364,0.06505622650297768,0.1388631042539068,0.0,0.0,0.9544573643410853,0.9554455445544554,0.0,0.0,0.0,0.0,0.0,0.0
p9_freeze_q_power_t42_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_50_-train-20260715_205354-481e6976b624ce59-round0030.pt,0.2,0.3135,1.8685033554077148,0.18316619289031558,0.26258774183212,0.0010204081632653062,0.0,0.8333333333333334,0.6782178217821783,0.9389002036659878,0.7298206278026906,0.0,0.0,0.0,0.015857284440039643
p9_freeze_q_power_t42_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_50_-train-20260715_205354-481e6976b624ce59-round0030.pt,0.3,0.4759,1.4052394540786743,0.42073994186650676,0.4314010116563348,0.5785714285714286,0.07753303964757709,0.5087209302325582,0.6613861386138614,0.8767820773930753,0.5672645739910314,0.11377870563674322,0.0,0.8069815195071869,0.643211100099108
p9_freeze_q_power_t42_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_50_-train-20260715_205354-481e6976b624ce59-round0030.pt,0.4,0.6201,1.1586344945907592,0.5792731068553605,0.5866345259988929,0.9418367346938775,0.9700440528634361,0.32170542635658916,0.8,0.8167006109979633,0.3273542600896861,0.5,0.053501945525291826,0.7094455852156057,0.711595639246779
p9_freeze_q_power_t42_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_50_-train-20260715_205354-481e6976b624ce59-round0030.pt,0.5,0.689,1.0711810661315917,0.6624616208864096,0.659481528328198,0.9448979591836735,0.9682819383259912,0.25193798449612403,0.8425742574257425,0.8034623217922607,0.2713004484304933,0.7745302713987474,0.5710116731517509,0.6324435318275154,0.7710604558969276
p9_freeze_q_power_t42_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_50_-train-20260715_205354-481e6976b624ce59-round0030.pt,0.6,0.7002,1.0367051385879518,0.6769046280566211,0.671713739507543,0.9530612244897959,0.9718061674008811,0.28488372093023256,0.8405940594059406,0.7932790224032586,0.28475336322869954,0.7620041753653445,0.6060311284046692,0.6519507186858317,0.7938553022794846
p9_freeze_q_power_t42_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_50_-train-20260715_205354-481e6976b624ce59-round0030.pt,0.7,0.7334,0.9931902334213257,0.7141976676467732,0.7079538832879041,0.923469387755102,0.9691629955947136,0.3546511627906977,0.898019801980198,0.8747454175152749,0.30829596412556054,0.802713987473904,0.8005836575875487,0.6642710472279261,0.6769078295341923
p9_freeze_q_power_t42_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_50_-train-20260715_205354-481e6976b624ce59-round0030.pt,0.8,0.7461,0.9597571405410766,0.7316631273113801,0.7203617003021064,0.8704081632653061,0.9718061674008811,0.4273255813953488,0.8277227722772277,0.8839103869653768,0.4080717488789238,0.8423799582463466,0.8900778210116731,0.7145790554414785,0.5728444003964321
p9_freeze_q_power_t42_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_50_-train-20260715_205354-481e6976b624ce59-round0030.pt,0.9,0.7523,0.9400852536201477,0.7441270159896767,0.7262500769498299,0.8112244897959183,0.986784140969163,0.5687984496124031,0.7108910891089109,0.8727087576374746,0.6334080717488789,0.8862212943632568,0.877431906614786,0.6170431211498973,0.5242814667988107
p9_freeze_q_power_t42_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/mnist_p6_freeze_a_balanced_heterogeneous_gamma_0_50_-train-20260715_205354-481e6976b624ce59-round0030.pt,1.0,0.7174,0.9703666977882385,0.7112198612747388,0.6932293511647811,0.6744897959183673,0.986784140969163,0.4806201550387597,0.5118811881188119,0.8686354378818737,0.8396860986547086,0.9237995824634656,0.8735408560311284,0.47741273100616016,0.5252725470763132
p9_freeze_q_power_t42_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_gamma050_t42_r43_-train-20260715_211646-7b08cbf16c4747eb-round0030.pt,0.1,0.1959,3.2791338905334473,0.06861451387398448,0.14861745837296025,0.9846938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9851337958374629
p9_freeze_q_power_t42_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_gamma050_t42_r43_-train-20260715_211646-7b08cbf16c4747eb-round0030.pt,0.2,0.3711,2.1602823387145995,0.2374068848923283,0.33936249966893434,0.7612244897959184,0.9674008810572687,0.9544573643410853,0.0,0.0,0.0,0.0,0.014591439688715954,0.021560574948665298,0.8384539147670962
p9_freeze_q_power_t42_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_gamma050_t42_r43_-train-20260715_211646-7b08cbf16c4747eb-round0030.pt,0.3,0.499,1.7238509605407715,0.3961089354911473,0.466234100820293,0.5510204081632653,0.9400881057268723,0.7868217054263565,0.0,0.0,0.0,0.0709812108559499,0.8638132295719845,0.9188911704312115,0.7135777998017839
p9_freeze_q_power_t42_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_gamma050_t42_r43_-train-20260715_211646-7b08cbf16c4747eb-round0030.pt,0.4,0.5382,1.5345149696350098,0.4539358739893603,0.5044490859477238,0.4387755102040816,0.9180616740088106,0.7790697674418605,0.03564356435643564,0.0,0.0,0.6722338204592901,0.9309338521400778,0.8880903490759754,0.5986124876114965
p9_freeze_q_power_t42_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_gamma050_t42_r43_-train-20260715_211646-7b08cbf16c4747eb-round0030.pt,0.5,0.5836,1.3367590398788451,0.5208898822046978,0.5572602927801464,0.3795918367346939,0.9180616740088106,0.7577519379844961,0.36633663366336633,0.0010183299389002036,0.0,0.6419624217118998,0.8375486381322957,0.9394250513347022,0.8701684836471755
p9_freeze_q_power_t42_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_gamma050_t42_r43_-train-20260715_211646-7b08cbf16c4747eb-round0030.pt,0.6,0.6447,1.154410343360901,0.582622005259249,0.6182193628004166,0.45102040816326533,0.9550660792951542,0.8449612403100775,0.8544554455445544,0.051934826883910386,0.0033632286995515697,0.6336116910229646,0.8550583657587548,0.8860369609856262,0.77601585728444
p9_freeze_q_power_t42_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_gamma050_t42_r43_-train-20260715_211646-7b08cbf16c4747eb-round0030.pt,0.7,0.6967,1.0601203580856324,0.6642526956228438,0.6689222456538017,0.5989795918367347,0.9726872246696036,0.7558139534883721,0.9366336633663367,0.46435845213849286,0.07847533632286996,0.7943632567849687,0.8667315175097277,0.7905544147843943,0.5966303270564915
p9_freeze_q_power_t42_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_gamma050_t42_r43_-train-20260715_211646-7b08cbf16c4747eb-round0030.pt,0.8,0.7453,1.028001723575592,0.7392687691227975,0.7177951300422794,0.6846938775510204,0.9762114537444934,0.6627906976744186,0.8267326732673267,0.6069246435845214,0.6524663677130045,0.8789144050104384,0.857976653696498,0.7587268993839835,0.5094152626362736
p9_freeze_q_power_t42_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_gamma050_t42_r43_-train-20260715_211646-7b08cbf16c4747eb-round0030.pt,0.9,0.7263,1.019276243686676,0.7197962503092994,0.7003125072830622,0.7959183673469388,0.9850220264317181,0.627906976744186,0.5069306930693069,0.7708757637474541,0.8217488789237668,0.8684759916492694,0.8239299610894941,0.6735112936344969,0.37661050545094155
p9_freeze_q_power_t42_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_gamma050_t42_r43_-train-20260715_211646-7b08cbf16c4747eb-round0030.pt,1.0,0.6806,1.0408381058692933,0.662471371225976,0.6587405481529954,0.7887755102040817,0.9814977973568282,0.5794573643410853,0.2,0.8920570264765784,0.9024663677130045,0.848643006263048,0.8035019455252919,0.582135523613963,0.22993062438057482
p9_freeze_q_power_t42_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_gamma050_t42_r44_-train-20260715_212411-4b73e25a86bf25ea-round0030.pt,0.1,0.1954,3.687676485443115,0.06496883051362613,0.13913900706968185,0.0,0.0,0.9467054263565892,0.9673267326732673,0.0,0.0,0.0,0.0,0.0,0.0
p9_freeze_q_power_t42_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_gamma050_t42_r44_-train-20260715_212411-4b73e25a86bf25ea-round0030.pt,0.2,0.3266,2.111775410461426,0.2292460744173371,0.2837231164719659,0.0,0.0,0.7102713178294574,0.9792079207920792,0.26782077393075354,0.0,0.0010438413361169101,0.7101167315175098,0.5646817248459959,0.0
p9_freeze_q_power_t42_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_gamma050_t42_r44_-train-20260715_212411-4b73e25a86bf25ea-round0030.pt,0.3,0.3827,1.7820592571258544,0.31897389711831714,0.3535979129023352,0.02959183673469388,0.0026431718061674008,0.5213178294573644,0.9910891089108911,0.8757637474541752,0.0033632286995515697,0.42588726513569936,0.5272373540856031,0.4548254620123203,0.0
p9_freeze_q_power_t42_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_gamma050_t42_r44_-train-20260715_212411-4b73e25a86bf25ea-round0030.pt,0.4,0.6016,1.2820476470947266,0.5734452621174303,0.5716396504038727,0.5877551020408164,0.5180616740088105,0.5668604651162791,0.9702970297029703,0.8706720977596741,0.33408071748878926,0.8590814196242171,0.693579766536965,0.6139630390143738,0.0
p9_freeze_q_power_t42_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_gamma050_t42_r44_-train-20260715_212411-4b73e25a86bf25ea-round0030.pt,0.5,0.681,1.1200088703155517,0.6378568244486116,0.6521098531434822,0.8857142857142857,0.9876651982378855,0.6104651162790697,0.8653465346534653,0.8462321792260692,0.3867713004484305,0.8622129436325678,0.7461089494163424,0.5359342915811088,0.02576808721506442
p9_freeze_q_power_t42_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_gamma050_t42_r44_-train-20260715_212411-4b73e25a86bf25ea-round0030.pt,0.6,0.7158,1.049800207424164,0.6986198324526811,0.6880436184374568,0.8938775510204081,0.9885462555066079,0.7616279069767442,0.7534653465346535,0.8105906313645621,0.42376681614349776,0.8507306889352818,0.7626459143968871,0.5,0.34985133795837464
p9_freeze_q_power_t42_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_gamma050_t42_r44_-train-20260715_212411-4b73e25a86bf25ea-round0030.pt,0.7,0.7398,1.0033849157333374,0.7285756657192715,0.7129012983416769,0.9326530612244898,0.9876651982378855,0.5174418604651163,0.7089108910891089,0.7382892057026477,0.523542600896861,0.9029227557411273,0.8035019455252919,0.5225872689938398,0.7145688800792864
p9_freeze_q_power_t42_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_gamma050_t42_r44_-train-20260715_212411-4b73e25a86bf25ea-round0030.pt,0.8,0.7247,1.0137180883407593,0.710708724289794,0.6982188507845247,0.8979591836734694,0.9718061674008811,0.3081395348837209,0.5732673267326732,0.6924643584521385,0.6603139013452914,0.9394572025052192,0.8375486381322957,0.5626283367556468,0.7819623389494549
p9_freeze_q_power_t42_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_gamma050_t42_r44_-train-20260715_212411-4b73e25a86bf25ea-round0030.pt,0.9,0.721,1.0213900896072388,0.7032025762328604,0.696058169935258,0.8877551020408163,0.9506607929515418,0.22093023255813954,0.41386138613861384,0.7107942973523421,0.7791479820627802,0.9196242171189979,0.7850194552529183,0.702258726899384,0.8424182358771061
p9_freeze_q_power_t42_r44,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_gamma050_t42_r44_-train-20260715_212411-4b73e25a86bf25ea-round0030.pt,1.0,0.6988,1.0415429817199706,0.6793920827244964,0.6748593343720757,0.8622448979591837,0.9480176211453745,0.21511627906976744,0.2871287128712871,0.8747454175152749,0.8845291479820628,0.9029227557411273,0.7791828793774319,0.5913757700205339,0.6590683845391476
p9_freeze_q_power_t43_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r42_-train-20260715_214224-31cdfc666925c846-round0030.pt,0.1,0.1963,3.7843222072601317,0.06556246374770287,0.14114999391031963,0.0,0.0,0.9554263565891473,0.9673267326732673,0.0,0.0,0.0,0.0,0.0,0.0
p9_freeze_q_power_t43_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r42_-train-20260715_214224-31cdfc666925c846-round0030.pt,0.2,0.3188,2.0557519762039185,0.19867863840820862,0.2765758893554389,0.015306122448979591,0.0,0.875,0.897029702970297,0.780040733197556,0.6692825112107623,0.0,0.0,0.001026694045174538,0.0
p9_freeze_q_power_t43_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r42_-train-20260715_214224-31cdfc666925c846-round0030.pt,0.3,0.4546,1.483823456954956,0.4064748437446085,0.41480938069860845,0.5510204081632653,0.14096916299559473,0.6065891472868217,0.8326732673267326,0.44908350305498984,0.44730941704035876,0.0,0.0,0.6776180698151951,0.8711595639246779
p9_freeze_q_power_t43_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r42_-train-20260715_214224-31cdfc666925c846-round0030.pt,0.4,0.5722,1.2136341791152954,0.5352494578830835,0.5398475591972487,0.9479591836734694,0.8625550660792951,0.5697674418604651,0.805940594059406,0.3890020366598778,0.38004484304932734,0.19624217118997914,0.03599221789883268,0.5749486652977412,0.8979187314172448
p9_freeze_q_power_t43_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r42_-train-20260715_214224-31cdfc666925c846-round0030.pt,0.5,0.6794,1.107779008579254,0.6700941709433011,0.6497705224249773,0.9571428571428572,0.8942731277533039,0.562984496124031,0.7435643564356436,0.4653767820773931,0.29260089686098656,0.7338204592901879,0.5710116731517509,0.6324435318275154,0.8771060455896927
p9_freeze_q_power_t43_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r42_-train-20260715_214224-31cdfc666925c846-round0030.pt,0.6,0.6835,1.0697872616767883,0.6711812299406782,0.6558306639879979,0.9683673469387755,0.9162995594713657,0.5184108527131783,0.7782178217821782,0.4470468431771894,0.25448430493273544,0.7400835073068893,0.5719844357976653,0.6796714579055442,0.8919722497522299
p9_freeze_q_power_t43_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r42_-train-20260715_214224-31cdfc666925c846-round0030.pt,0.7,0.7466,1.0041391836166382,0.7380219125936529,0.7213591666603643,0.9408163265306122,0.9383259911894273,0.5988372093023255,0.8316831683168316,0.7922606924643585,0.32062780269058294,0.7473903966597077,0.8103112840466926,0.7145790554414785,0.7056491575817642
p9_freeze_q_power_t43_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r42_-train-20260715_214224-31cdfc666925c846-round0030.pt,0.8,0.7441,0.9713554140090942,0.7387309606091474,0.7183527043651906,0.9142857142857143,0.9541850220264317,0.625,0.7386138613861386,0.7790224032586558,0.4618834080717489,0.7515657620041754,0.914396887159533,0.74435318275154,0.5044598612487612
p9_freeze_q_power_t43_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r42_-train-20260715_214224-31cdfc666925c846-round0030.pt,0.9,0.7468,0.9500331571578979,0.7417875550315144,0.7200241965324605,0.8938775510204081,0.9744493392070485,0.687015503875969,0.6415841584158416,0.7678207739307535,0.6087443946188341,0.778705636743215,0.9095330739299611,0.6765913757700205,0.48761149653121905
p9_freeze_q_power_t43_r42,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r42_-train-20260715_214224-31cdfc666925c846-round0030.pt,1.0,0.7413,0.9566849991798401,0.7332030550004973,0.714751536785567,0.8775510204081632,0.9726872246696036,0.6443798449612403,0.502970297029703,0.7780040733197556,0.7836322869955157,0.8653444676409185,0.9075875486381323,0.6026694045174538,0.45986124876114964
p9_freeze_q_power_t43_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r43_-train-20260715_214944-076bd92adea6cb77-round0030.pt,0.1,0.1957,3.7572690795898436,0.06813040413547511,0.1475833024805946,0.9877551020408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801783944499505
p9_freeze_q_power_t43_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r43_-train-20260715_214944-076bd92adea6cb77-round0030.pt,0.2,0.3561,2.2454167766571045,0.22425037894025152,0.3148454111746873,0.5846938775510204,0.9806167400881057,0.8846899224806202,0.0,0.0,0.0,0.0,0.02529182879377432,0.027720739219712527,0.9008919722497523
p9_freeze_q_power_t43_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r43_-train-20260715_214944-076bd92adea6cb77-round0030.pt,0.3,0.4428,1.8056939456939698,0.34072438638987024,0.40818080765684567,0.30918367346938774,0.9004405286343612,0.5678294573643411,0.0,0.0,0.0,0.0,0.8219844357976653,0.9188911704312115,0.7700693756194251
p9_freeze_q_power_t43_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r43_-train-20260715_214944-076bd92adea6cb77-round0030.pt,0.4,0.4663,1.5607589761734009,0.3789029196372927,0.4294771579788825,0.186734693877551,0.8449339207048459,0.5823643410852714,0.03762376237623762,0.0,0.0,0.30167014613778703,0.8813229571984436,0.8880903490759754,0.8146679881070367
p9_freeze_q_power_t43_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r43_-train-20260715_214944-076bd92adea6cb77-round0030.pt,0.5,0.4906,1.4097838359832764,0.42701973330561527,0.4580770264534293,0.21020408163265306,0.8713656387665198,0.5658914728682171,0.3455445544554455,0.0,0.0,0.28914405010438415,0.6566147859922179,0.919917864476386,0.9217046580773043
p9_freeze_q_power_t43_r43,/Users/chensj/Documents/GitHub/usyd-learning-src/src/test/.training_results/p6_seedmatrix_v2_gamma050_t43_r43_-train-20260715_214944-076bd92adea6cb77-round0030.pt,0.6,0.5823,1.2075405813217164,0.5166533081541108,0.5506307750805058,0.2642857142857143,0.9515418502202643,0.6792635658914729,0.8514851485148515,0.008146639511201629,0.02242152466367713,0.5041753653444676,0.7208171206225681,0.7936344969199178,0.889990089197225
