communication_round,internal_round,method,seed,global_test_accuracy,global_test_loss,training_loss,aggregation_time_seconds,aggregation_core_time_seconds,canonicalization_time_seconds,activation_collection_time_seconds,heldout_activation_collection_time_seconds,activation_score_time_seconds,full_rank_probe_relative_error,maximum_core_reconstruction_error,extra_server_time_seconds,prefix_test_accuracy_r1,prefix_test_loss_r1,prefix_test_accuracy_r2,prefix_test_loss_r2,prefix_test_accuracy_r4,prefix_test_loss_r4,prefix_test_accuracy_r8,prefix_test_loss_r8,mean_functional_error_calibration_r1,weighted_functional_error_calibration_r1,mean_functional_error_heldout_r1,weighted_functional_error_heldout_r1,mean_weight_error_r1,weighted_weight_error_r1,mean_overlap_r1,mean_reorder_rate_r1,mean_functional_error_calibration_r2,weighted_functional_error_calibration_r2,mean_functional_error_heldout_r2,weighted_functional_error_heldout_r2,mean_weight_error_r2,weighted_weight_error_r2,mean_overlap_r2,mean_reorder_rate_r2,mean_functional_error_calibration_r4,weighted_functional_error_calibration_r4,mean_functional_error_heldout_r4,weighted_functional_error_heldout_r4,mean_weight_error_r4,weighted_weight_error_r4,mean_overlap_r4,mean_reorder_rate_r4,mean_functional_error_calibration_r8,weighted_functional_error_calibration_r8,mean_functional_error_heldout_r8,weighted_functional_error_heldout_r8,mean_weight_error_r8,weighted_weight_error_r8,mean_overlap_r8,mean_reorder_rate_r8,total_round_time_seconds
11,10,rbla_cc_svd,44,0.8817,0.34888573503494263,6.2452532370810285,0.008785599959082901,0.005322800017893314,0.002509600017219782,0.017256699968129396,0.08685359999071807,0.0,7.968052506920018e-07,7.697366868342215e-07,0.002509600017219782,0.0406,1049.1800000976561,0.2297,39.64892573547363,0.544,6.762711856842041,0.9126,0.3066365193605423,0.7618619116430869,0.8464113029465873,0.7653571131995843,0.8483239568236789,0.7754615101187415,0.8234826594320231,1.0,0.0,0.5952571836399558,0.6989744778366497,0.5899923106108904,0.6960616028591419,0.5829516765631233,0.6673926304441687,1.0,0.0,0.38129284220570514,0.47508119646789104,0.37299532037208644,0.4699091523840719,0.34981202643125425,0.4462130635250078,1.0,0.0,0.12540799894021953,0.20709112301964683,0.1242345010647546,0.20694441176400027,0.11490918640974655,0.19806574631521345,1.0,0.0,15.65704779990483
12,11,rbla_cc_svd,44,0.8887,0.32772661118507385,7.7553149084330935,0.008855900028720498,0.005145799950696528,0.0026814000448212028,0.015033200033940375,0.07207140000537038,0.0,9.630890096314084e-07,9.624216090742266e-07,0.0026814000448212028,0.0675,1098.6697708007812,0.2189,47.175379504394535,0.5217,7.210471309661865,0.9085,0.3208566808640957,0.7812341584859966,0.8503912268738241,0.7857061971123955,0.8517730983822092,0.7812307508115411,0.8270581182377015,1.0,0.0,0.5916467611284766,0.6942152982953756,0.5870924848043916,0.6914458036003417,0.5905673600749516,0.6728628387038568,1.0,0.0,0.37939668281113365,0.466556774122976,0.3692621223588944,0.4595520454051277,0.3576941266214764,0.45166060466675795,1.0,0.0,0.1573081118714936,0.230431344144554,0.1538426232314665,0.22832455640202654,0.11939857346919136,0.20386513312328405,1.0,0.0,14.833476900006644
13,12,rbla_cc_svd,44,0.8913,0.3149079262018204,8.504946723753806,0.009565399959683418,0.0058666999684646726,0.0026328000240027905,0.015965400030836463,0.07496300002094358,0.0,6.216703163255375e-07,5.941730591985106e-07,0.0026328000240027905,0.0742,1048.3351821289064,0.2166,47.92770732421875,0.4853,7.854195390319824,0.9162,0.3149291589945555,0.8011472783826026,0.8538673037761799,0.8052425647944038,0.8562426356158244,0.7846215386376322,0.8281512092018364,1.0,0.0,0.5966489973428298,0.6970589071988004,0.5912275061143172,0.6942924876585025,0.5961503512223736,0.6755157366739376,1.0,0.0,0.3932068780747557,0.47660761021828035,0.3824657713030144,0.4708508275569917,0.3646101747026896,0.45591027550237256,1.0,0.0,0.17381181112918606,0.2511061244990982,0.16932482828175885,0.2488550715433383,0.12214818511908139,0.20723670326613206,1.0,0.0,15.011082299984992
14,13,rbla_cc_svd,44,0.8999,0.2921577047586441,7.049935637430647,0.009641399956308305,0.005962600000202656,0.0026504999259486794,0.016154599958099425,0.07662900001741946,0.0,9.634023658215652e-07,8.071623369687586e-07,0.0026504999259486794,0.0668,1012.4496458007812,0.2154,50.08486864013672,0.4693,8.545126217651367,0.8962,0.4238184096634388,0.8219570629974081,0.8597333871290939,0.8242000124558682,0.8608241191429794,0.7881841428886687,0.8302740614217339,1.0,0.0,0.606500615100528,0.6996008578505514,0.6003217709232672,0.696069457129215,0.6024599510796667,0.6792068829322634,1.0,0.0,0.39943923718712343,0.47721275615102104,0.3895688012995948,0.47218261859498317,0.37125293441989876,0.45976488870514104,1.0,0.0,0.17729100784183624,0.24945613997483315,0.17218485935864183,0.24601114323126866,0.12486626049059142,0.20940370358328372,1.0,0.0,14.535482699982822
15,14,rbla_cc_svd,44,0.8898,0.3355534171104431,6.421781215000693,0.010106300003826618,0.005821499973535538,0.0030756999040022492,0.01538970007095486,0.07256489992141724,0.0,9.233519659047986e-07,9.743540658746497e-07,0.0030756999040022492,0.0695,969.316972265625,0.2175,50.83972576293945,0.4773,8.363355691528321,0.9019,0.38091507278680803,0.8286274335236632,0.8603621036907368,0.8297344927145213,0.8611584666877032,0.7901190914900983,0.8301688218927372,1.0,0.0,0.6059281470576647,0.6957141572040517,0.5987982931298818,0.6927002858602418,0.6079657067715781,0.6805250355797866,1.0,0.0,0.39708035847373574,0.47637079452403736,0.3817662793520807,0.46708532139888415,0.376658653535183,0.4617419117945033,1.0,0.0,0.1795707934388092,0.25382439670797946,0.17457897269206923,0.2510268616825232,0.12640318265504422,0.21076660724365062,1.0,0.0,14.792717200005427
16,15,rbla_cc_svd,44,0.9025,0.2821625840425491,5.972120120428248,0.009551299968734384,0.005725500057451427,0.002670799964107573,0.015581199899315834,0.07741910009644926,0.0,7.439509601366708e-07,7.274317681549292e-07,0.002670799964107573,0.0655,916.3521056640625,0.2186,54.990972985839846,0.4813,8.825547334289551,0.8684,0.6081439455270767,0.8302057023298842,0.8624850277852115,0.8314366846479165,0.863305755194126,0.7919550074627852,0.8312629264075013,1.0,0.0,0.611186166798238,0.6986450357016298,0.6038011346693994,0.6941224173824924,0.6119718617725662,0.682112237804496,1.0,0.0,0.4113924887909755,0.48426184072246486,0.40493020332406204,0.4822248608976446,0.38085669284195905,0.4641493370828542,1.0,0.0,0.18400763203199466,0.25333752209172244,0.17751040515316488,0.2482555189723556,0.12843307721668248,0.21235358071200408,1.0,0.0,15.059873099904507
17,16,rbla_cc_svd,44,0.9125,0.25887636332511904,5.196720456960063,0.00930920010432601,0.005731200100854039,0.0026527000591158867,0.018694199970923364,0.08015189995057881,0.0,8.601869126253852e-07,8.430939146819583e-07,0.0026527000591158867,0.0678,909.581723828125,0.2118,59.58485411376953,0.4577,9.134871189117431,0.9144,0.35125326062738893,0.8342490419847568,0.8615999319951215,0.8324726591221947,0.8618489909063907,0.7932576280221365,0.8312553041802448,1.0,0.0,0.6163580869776352,0.6958689230797207,0.6072296742787678,0.691158107794241,0.6158228087826302,0.6828512705641023,1.0,0.0,0.4132589039196757,0.4844631315173915,0.4014811052890794,0.478404930971088,0.38438590296368425,0.4650431746849203,1.0,0.0,0.19530301318989507,0.2678315977168356,0.18877758456355098,0.26329435836111853,0.1304259465182861,0.21319344309881005,1.0,0.0,14.998409799998626
18,17,rbla_cc_svd,44,0.9054,0.2799081156253815,5.215924589264885,0.009674800094217062,0.005960599984973669,0.0027261999202892184,0.015949899912811816,0.07393890002276748,0.0,7.802950105167116e-07,7.318411689993809e-07,0.0027261999202892184,0.0646,893.4040129882812,0.2125,59.70388848876953,0.4483,9.916555387115478,0.8654,0.6476562596797943,0.8352615073440832,0.8622145795717279,0.8337251435382901,0.8623653446546865,0.7938373896301966,0.8309560059650756,1.0,0.0,0.6215129998759393,0.6965972008432799,0.6127776316540149,0.6920551843783549,0.6191344837282401,0.6834257160453939,1.0,0.0,0.40548135445070316,0.4774079852876523,0.3930055548803808,0.4705965415619397,0.3872397757301755,0.4655032970353131,1.0,0.0,0.1928289737125297,0.25944735276382247,0.18581380425508365,0.2540811300360667,0.13146723765857024,0.21295276841362032,1.0,0.0,14.993561499984935
19,18,rbla_cc_svd,44,0.9137,0.2548825026631355,4.940082369138819,0.009615799994207919,0.005510300048626959,0.0029993000207468867,0.015799400047399104,0.0735323999542743,0.0,8.268047988238194e-07,6.60837088162225e-07,0.0029993000207468867,0.0646,944.2649696289062,0.2124,58.561631134033206,0.4788,9.8844636138916,0.8932,0.4724224748969078,0.8349908184211592,0.8626154453739453,0.832563779778318,0.8622057960469363,0.7953372123524408,0.8312150598877195,1.0,0.0,0.6189792184281195,0.6930415312805248,0.609493609203054,0.6877606918130319,0.6216291757252083,0.6832378626084189,1.0,0.0,0.4114885134728779,0.4814441122970457,0.3989187058982197,0.4748784867810368,0.39048264529689264,0.46629186901595426,1.0,0.0,0.19513870024092864,0.2641255898331521,0.18899510659263086,0.26023592613796537,0.13220365000400117,0.2126617494158078,1.0,0.0,16.6402602000162
20,19,rbla_cc_svd,44,0.9255,0.22237510297298432,4.902498514383612,0.009507799986749887,0.005832900060340762,0.002640599966980517,0.014646900002844632,0.07909000001382083,0.0,7.888266713650716e-07,7.331150300160516e-07,0.002640599966980517,0.0565,955.8598834960937,0.2151,59.94193391723633,0.4461,10.580711444091797,0.8925,0.5237366500616074,0.839285603616132,0.8665446113640498,0.835256834477866,0.8646776522053121,0.7965092602664768,0.831860567280719,1.0,0.0,0.6255296403877614,0.6955319562741747,0.6146256397422294,0.689126429926541,0.6252618376674747,0.6843655113993298,1.0,0.0,0.4114121404696333,0.48216529313522016,0.39876118599957994,0.47511008748913763,0.39304244365929336,0.46673139293979377,1.0,0.0,0.19457363017061827,0.2636309164288753,0.18780251270063045,0.25795258356019735,0.13306713113206023,0.21198028849313216,1.0,0.0,15.932951599941589
