round,accuracy,loss,number_of_participated_clients,learning_rate,number_of_selected_clients,client_selection_round
44,0.8535000085830688,0.4182440936565399,10,0.01,10,1
45,0.8529999852180481,0.4188941419124603,10,0.01,10,1
46,0.8535000085830688,0.4192095100879669,10,0.01,10,1
47,0.8539000153541565,0.42010971903800964,10,0.01,10,1
48,0.8543999791145325,0.42075711488723755,10,0.01,10,1
49,0.8543000221252441,0.42163369059562683,10,0.01,10,1
50,0.8537999987602234,0.4231319725513458,10,0.01,10,1
51,0.8532999753952026,0.4247104525566101,10,0.01,10,1
52,0.8537999987602234,0.42637208104133606,10,0.01,10,1
53,0.8535000085830688,0.4283659756183624,10,0.01,10,1
54,0.8539999723434448,0.43054115772247314,10,0.01,10,1
55,0.8540999889373779,0.43297305703163147,10,0.01,10,1
56,0.8547000288963318,0.4343464970588684,10,0.01,10,1
57,0.8547000288963318,0.4360082447528839,10,0.01,10,1
58,0.8549000024795532,0.4382936954498291,10,0.01,10,1
59,0.8550000190734863,0.44083282351493835,10,0.01,10,1
60,0.8554999828338623,0.4432525336742401,10,0.01,10,1
61,0.8568000197410583,0.4450245499610901,10,0.01,10,1
62,0.8565999865531921,0.44783535599708557,10,0.01,10,1
63,0.8567000031471252,0.4501435160636902,10,0.01,10,1
64,0.8565000295639038,0.4525737762451172,10,0.01,10,1
65,0.8554999828338623,0.4549041986465454,10,0.01,10,1
66,0.8557000160217285,0.45767533779144287,10,0.01,10,1
67,0.8555999994277954,0.4597983956336975,10,0.01,10,1
68,0.8547999858856201,0.4631599187850952,10,0.01,10,1
69,0.8547000288963318,0.46513116359710693,10,0.01,10,1
70,0.8551999926567078,0.466768354177475,10,0.01,10,1
71,0.8555999994277954,0.47048458456993103,10,0.01,10,1
72,0.85589998960495,0.47349414229393005,10,0.01,10,1
73,0.855400025844574,0.4776619076728821,10,0.01,10,1
74,0.8547000288963318,0.4799318015575409,10,0.01,10,1
75,0.8546000123023987,0.4832008183002472,10,0.01,10,1
76,0.8543000221252441,0.4879980981349945,10,0.01,10,1
77,0.8537999987602234,0.4908691346645355,10,0.01,10,1
78,0.8540999889373779,0.4944545328617096,10,0.01,10,1
79,0.853600025177002,0.4972324073314667,10,0.01,10,1
80,0.8537999987602234,0.5017277598381042,10,0.01,10,1
81,0.8532999753952026,0.505333662033081,10,0.01,10,1
82,0.8537999987602234,0.5081691145896912,10,0.01,10,1
83,0.8529000282287598,0.5123242139816284,10,0.01,10,1
84,0.8532000184059143,0.5185362100601196,10,0.01,10,1
85,0.8532000184059143,0.5213158130645752,10,0.01,10,1
86,0.8532999753952026,0.522612452507019,10,0.01,10,1
87,0.8536999821662903,0.5263173580169678,10,0.01,10,1
88,0.854200005531311,0.5289586186408997,10,0.01,10,1
89,0.8539999723434448,0.5338577032089233,10,0.01,10,1
90,0.8539999723434448,0.5375557541847229,10,0.01,10,1
91,0.8546000123023987,0.5333313941955566,10,0.01,10,1
92,0.854200005531311,0.5426896810531616,10,0.01,10,1
93,0.8540999889373779,0.5478076338768005,10,0.01,10,1
94,0.8567000031471252,0.524304986000061,10,0.01,10,1
95,0.8547999858856201,0.5331918597221375,10,0.01,10,1
96,0.8536999821662903,0.5420073866844177,10,0.01,10,1
97,0.8526999950408936,0.5505470037460327,10,0.01,10,1
98,0.8526999950408936,0.5560110211372375,10,0.01,10,1
99,0.8526999950408936,0.5615050196647644,10,0.01,10,1
